split,seed,snr_db,n_targets,sample_index,truth_index,axis,method,absolute_true_offset,offset_bucket,absolute_bin_error,half_bin_axis_hit,candidate_axis_correct
test,20260703,10.0,8,14,6,doppler,axiswise_quadratic_peak_joint_ls,0.42199786439865206,"[0.40,0.49]",5.279512483041497,0.0,nan
test,20260703,10.0,8,14,7,angle,axiswise_quadratic_peak_joint_ls,0.037727146794810595,"[0.00,0.10)",0.037770273639850416,1.0,nan
test,20260703,10.0,8,14,7,delay,axiswise_quadratic_peak_joint_ls,0.24351934432868674,"[0.20,0.30)",0.22571049882452066,1.0,nan
test,20260703,10.0,8,14,7,doppler,axiswise_quadratic_peak_joint_ls,0.39945347388965935,"[0.30,0.40)",0.27714829944501673,1.0,nan
test,20260703,10.0,8,14,0,angle,axiswise_candan_joint_ls,0.18259427762155234,"[0.10,0.20)",34.68259427762155,0.0,nan
test,20260703,10.0,8,14,0,delay,axiswise_candan_joint_ls,0.2980868814897458,"[0.20,0.30)",0.14190740266697333,1.0,nan
test,20260703,10.0,8,14,0,doppler,axiswise_candan_joint_ls,0.41025581263264277,"[0.40,0.49]",7.541207457500395,0.0,nan
test,20260703,10.0,8,14,1,angle,axiswise_candan_joint_ls,0.06134469941274995,"[0.00,0.10)",0.00016983048371344012,1.0,nan
test,20260703,10.0,8,14,1,delay,axiswise_candan_joint_ls,0.09076121053854747,"[0.00,0.10)",0.004326201240147043,1.0,nan
test,20260703,10.0,8,14,1,doppler,axiswise_candan_joint_ls,0.4668867263052725,"[0.40,0.49]",0.033113273694727496,1.0,nan
test,20260703,10.0,8,14,2,angle,axiswise_candan_joint_ls,0.48441674487204966,"[0.40,0.49]",3.650148883593829e-06,1.0,nan
test,20260703,10.0,8,14,2,delay,axiswise_candan_joint_ls,0.15947158474567996,"[0.10,0.20)",0.0026916035323960585,1.0,nan
test,20260703,10.0,8,14,2,doppler,axiswise_candan_joint_ls,0.13274468904266612,"[0.10,0.20)",0.002155670782993724,1.0,nan
test,20260703,10.0,8,14,3,angle,axiswise_candan_joint_ls,0.34406676684121895,"[0.30,0.40)",3.591148840583955,0.0,nan
test,20260703,10.0,8,14,3,delay,axiswise_candan_joint_ls,0.4570520046416241,"[0.40,0.49]",4.633276877516796,0.0,nan
test,20260703,10.0,8,14,3,doppler,axiswise_candan_joint_ls,0.36828424697502093,"[0.30,0.40)",0.8987809805736049,0.0,nan
test,20260703,10.0,8,14,4,angle,axiswise_candan_joint_ls,0.09169684994211108,"[0.00,0.10)",4.866820063790698,0.0,nan
test,20260703,10.0,8,14,4,delay,axiswise_candan_joint_ls,0.22851009208101114,"[0.20,0.30)",3.01558247874466,0.0,nan
test,20260703,10.0,8,14,4,doppler,axiswise_candan_joint_ls,0.48264211363153997,"[0.40,0.49]",7.017357886368458,0.0,nan
test,20260703,10.0,8,14,5,angle,axiswise_candan_joint_ls,0.010173490543874841,"[0.00,0.10)",0.001804009152081676,1.0,nan
test,20260703,10.0,8,14,5,delay,axiswise_candan_joint_ls,0.25839826017767964,"[0.20,0.30)",0.0010148526330535645,1.0,nan
test,20260703,10.0,8,14,5,doppler,axiswise_candan_joint_ls,0.014530308054232388,"[0.00,0.10)",0.0018038561961333244,1.0,nan
test,20260703,10.0,8,14,6,angle,axiswise_candan_joint_ls,0.2526122898583284,"[0.20,0.30)",4.930564749556055,0.0,nan
test,20260703,10.0,8,14,6,delay,axiswise_candan_joint_ls,0.3034614993931803,"[0.30,0.40)",0.0030464489552581853,1.0,nan
test,20260703,10.0,8,14,6,doppler,axiswise_candan_joint_ls,0.42199786439865206,"[0.40,0.49]",5.006313402302638,0.0,nan
test,20260703,10.0,8,14,7,angle,axiswise_candan_joint_ls,0.037727146794810595,"[0.00,0.10)",0.0007006296009421931,1.0,nan
test,20260703,10.0,8,14,7,delay,axiswise_candan_joint_ls,0.24351934432868674,"[0.20,0.30)",0.0008763633716135644,1.0,nan
test,20260703,10.0,8,14,7,doppler,axiswise_candan_joint_ls,0.39945347388965935,"[0.30,0.40)",0.0036998278548772134,1.0,nan
test,20260703,10.0,8,14,0,angle,one_step_fixed_support_newton_joint_ls,0.18259427762155234,"[0.10,0.20)",34.18259427762155,0.0,nan
test,20260703,10.0,8,14,0,delay,one_step_fixed_support_newton_joint_ls,0.2980868814897458,"[0.20,0.30)",0.2980868814897466,1.0,nan
test,20260703,10.0,8,14,0,doppler,one_step_fixed_support_newton_joint_ls,0.41025581263264277,"[0.40,0.49]",7.410255812632641,0.0,nan
test,20260703,10.0,8,14,1,angle,one_step_fixed_support_newton_joint_ls,0.06134469941274995,"[0.00,0.10)",0.0613446994127429,1.0,nan
test,20260703,10.0,8,14,1,delay,one_step_fixed_support_newton_joint_ls,0.09076121053854747,"[0.00,0.10)",0.09076121053854713,1.0,nan
test,20260703,10.0,8,14,1,doppler,one_step_fixed_support_newton_joint_ls,0.4668867263052725,"[0.40,0.49]",0.4668867263052725,1.0,nan
test,20260703,10.0,8,14,2,angle,one_step_fixed_support_newton_joint_ls,0.48441674487204966,"[0.40,0.49]",0.4844167448720498,1.0,nan
test,20260703,10.0,8,14,2,delay,one_step_fixed_support_newton_joint_ls,0.15947158474567996,"[0.10,0.20)",0.15947158474567935,1.0,nan
test,20260703,10.0,8,14,2,doppler,one_step_fixed_support_newton_joint_ls,0.13274468904266612,"[0.10,0.20)",0.13274468904266712,1.0,nan
test,20260703,10.0,8,14,3,angle,one_step_fixed_support_newton_joint_ls,0.34406676684121895,"[0.30,0.40)",3.655933233158777,0.0,nan
test,20260703,10.0,8,14,3,delay,one_step_fixed_support_newton_joint_ls,0.4570520046416241,"[0.40,0.49]",4.542947995358375,0.0,nan
test,20260703,10.0,8,14,3,doppler,one_step_fixed_support_newton_joint_ls,0.36828424697502093,"[0.30,0.40)",0.36828424697502093,1.0,nan
test,20260703,10.0,8,14,4,angle,one_step_fixed_support_newton_joint_ls,0.09169684994211108,"[0.00,0.10)",4.90830315005789,0.0,nan
test,20260703,10.0,8,14,4,delay,one_step_fixed_support_newton_joint_ls,0.22851009208101114,"[0.20,0.30)",2.7714899079189887,0.0,nan
test,20260703,10.0,8,14,4,doppler,one_step_fixed_support_newton_joint_ls,0.48264211363153997,"[0.40,0.49]",6.517357886368458,0.0,nan
test,20260703,10.0,8,14,5,angle,one_step_fixed_support_newton_joint_ls,0.010173490543874841,"[0.00,0.10)",0.016473755866215356,1.0,nan
test,20260703,10.0,8,14,5,delay,one_step_fixed_support_newton_joint_ls,0.25839826017767964,"[0.20,0.30)",0.16637230287232718,1.0,nan
test,20260703,10.0,8,14,5,doppler,one_step_fixed_support_newton_joint_ls,0.014530308054232388,"[0.00,0.10)",0.009306685893239575,1.0,nan
test,20260703,10.0,8,14,6,angle,one_step_fixed_support_newton_joint_ls,0.2526122898583284,"[0.20,0.30)",4.747387710141666,0.0,nan
test,20260703,10.0,8,14,6,delay,one_step_fixed_support_newton_joint_ls,0.3034614993931803,"[0.30,0.40)",0.3034614993931797,1.0,nan
test,20260703,10.0,8,14,6,doppler,one_step_fixed_support_newton_joint_ls,0.42199786439865206,"[0.40,0.49]",5.4219978643986515,0.0,nan
test,20260703,10.0,8,14,7,angle,one_step_fixed_support_newton_joint_ls,0.037727146794810595,"[0.00,0.10)",0.03772714679480771,1.0,nan
test,20260703,10.0,8,14,7,delay,one_step_fixed_support_newton_joint_ls,0.24351934432868674,"[0.20,0.30)",0.24351934432868738,1.0,nan
test,20260703,10.0,8,14,7,doppler,one_step_fixed_support_newton_joint_ls,0.39945347388965935,"[0.30,0.40)",0.3994534738896576,1.0,nan
test,20260703,10.0,8,14,0,angle,cartesian_local_joint_ls,0.18259427762155234,"[0.10,0.20)",34.63259427762155,0.0,0.0
test,20260703,10.0,8,14,0,delay,cartesian_local_joint_ls,0.2980868814897458,"[0.20,0.30)",0.07308688148974518,1.0,1.0
test,20260703,10.0,8,14,0,doppler,cartesian_local_joint_ls,0.41025581263264277,"[0.40,0.49]",7.635255812632643,0.0,0.0
test,20260703,10.0,8,14,1,angle,cartesian_local_joint_ls,0.06134469941274995,"[0.00,0.10)",0.0613446994127429,1.0,1.0
test,20260703,10.0,8,14,1,delay,cartesian_local_joint_ls,0.09076121053854747,"[0.00,0.10)",0.09076121053854713,1.0,1.0
test,20260703,10.0,8,14,1,doppler,cartesian_local_joint_ls,0.4668867263052725,"[0.40,0.49]",0.016886726305273214,1.0,1.0
test,20260703,10.0,8,14,2,angle,cartesian_local_joint_ls,0.48441674487204966,"[0.40,0.49]",0.034416744872046934,1.0,1.0
test,20260703,10.0,8,14,2,delay,cartesian_local_joint_ls,0.15947158474567996,"[0.10,0.20)",0.0655284152543203,1.0,1.0
test,20260703,10.0,8,14,2,doppler,cartesian_local_joint_ls,0.13274468904266612,"[0.10,0.20)",0.0922553109573343,1.0,1.0
test,20260703,10.0,8,14,3,angle,cartesian_local_joint_ls,0.34406676684121895,"[0.30,0.40)",3.655933233158777,0.0,0.0
test,20260703,10.0,8,14,3,delay,cartesian_local_joint_ls,0.4570520046416241,"[0.40,0.49]",4.542947995358375,0.0,0.0
test,20260703,10.0,8,14,3,doppler,cartesian_local_joint_ls,0.36828424697502093,"[0.30,0.40)",0.8182842469750184,0.0,0.0
test,20260703,10.0,8,14,4,angle,cartesian_local_joint_ls,0.09169684994211108,"[0.00,0.10)",4.90830315005789,0.0,0.0
test,20260703,10.0,8,14,4,delay,cartesian_local_joint_ls,0.22851009208101114,"[0.20,0.30)",2.9964899079189884,0.0,0.0
test,20260703,10.0,8,14,4,doppler,cartesian_local_joint_ls,0.48264211363153997,"[0.40,0.49]",6.9673578863684575,0.0,0.0
test,20260703,10.0,8,14,5,angle,cartesian_local_joint_ls,0.010173490543874841,"[0.00,0.10)",0.010173490543877506,1.0,1.0
test,20260703,10.0,8,14,5,delay,cartesian_local_joint_ls,0.25839826017767964,"[0.20,0.30)",0.03339826017768033,1.0,1.0
test,20260703,10.0,8,14,5,doppler,cartesian_local_joint_ls,0.014530308054232388,"[0.00,0.10)",0.014530308054233387,1.0,1.0
test,20260703,10.0,8,14,6,angle,cartesian_local_joint_ls,0.2526122898583284,"[0.20,0.30)",4.9723877101416605,0.0,0.0
test,20260703,10.0,8,14,6,delay,cartesian_local_joint_ls,0.3034614993931803,"[0.30,0.40)",0.07846149939318003,1.0,1.0
test,20260703,10.0,8,14,6,doppler,cartesian_local_joint_ls,0.42199786439865206,"[0.40,0.49]",4.971997864398652,0.0,1.0
test,20260703,10.0,8,14,7,angle,cartesian_local_joint_ls,0.037727146794810595,"[0.00,0.10)",0.03772714679480771,1.0,1.0
test,20260703,10.0,8,14,7,delay,cartesian_local_joint_ls,0.24351934432868674,"[0.20,0.30)",0.018519344328687737,1.0,1.0
test,20260703,10.0,8,14,7,doppler,cartesian_local_joint_ls,0.39945347388965935,"[0.30,0.40)",0.050546526110341716,1.0,1.0
test,20260703,10.0,8,15,0,angle,grid_fft_topL_joint_ls,0.05867160304315411,"[0.00,0.10)",0.05867160304315178,1.0,nan
test,20260703,10.0,8,15,0,delay,grid_fft_topL_joint_ls,0.4462509055759856,"[0.40,0.49]",0.4462509055759849,1.0,nan
test,20260703,10.0,8,15,0,doppler,grid_fft_topL_joint_ls,0.04234670223078896,"[0.00,0.10)",0.04234670223078929,1.0,nan
test,20260703,10.0,8,15,1,angle,grid_fft_topL_joint_ls,0.3203148128796114,"[0.30,0.40)",0.3203148128796087,1.0,nan
test,20260703,10.0,8,15,1,delay,grid_fft_topL_joint_ls,0.03620988604592057,"[0.00,0.10)",0.03620988604592057,1.0,nan
test,20260703,10.0,8,15,1,doppler,grid_fft_topL_joint_ls,0.06870237661519463,"[0.00,0.10)",0.0687023766151924,1.0,nan
test,20260703,10.0,8,15,2,angle,grid_fft_topL_joint_ls,0.3824968080609454,"[0.30,0.40)",0.38249680806094943,1.0,nan
test,20260703,10.0,8,15,2,delay,grid_fft_topL_joint_ls,0.18568038693502636,"[0.10,0.20)",0.18568038693502587,1.0,nan
test,20260703,10.0,8,15,2,doppler,grid_fft_topL_joint_ls,0.0631533595039947,"[0.00,0.10)",0.06315335950399437,1.0,nan
test,20260703,10.0,8,15,3,angle,grid_fft_topL_joint_ls,0.3121176354448483,"[0.30,0.40)",28.68788236455515,0.0,nan
test,20260703,10.0,8,15,3,delay,grid_fft_topL_joint_ls,0.48686123957804733,"[0.40,0.49]",1.5131387604219526,0.0,nan
test,20260703,10.0,8,15,3,doppler,grid_fft_topL_joint_ls,0.24188357786512604,"[0.20,0.30)",2.2418835778651243,0.0,nan
test,20260703,10.0,8,15,4,angle,grid_fft_topL_joint_ls,0.32132019778691934,"[0.30,0.40)",0.6786798022130824,0.0,nan
test,20260703,10.0,8,15,4,delay,grid_fft_topL_joint_ls,0.4856009407107946,"[0.40,0.49]",0.4856009407107944,1.0,nan
test,20260703,10.0,8,15,4,doppler,grid_fft_topL_joint_ls,0.24047840488340977,"[0.20,0.30)",0.2404784048834081,1.0,nan
test,20260703,10.0,8,15,5,angle,grid_fft_topL_joint_ls,0.4507523733170046,"[0.40,0.49]",32.549247626683,0.0,nan
test,20260703,10.0,8,15,5,delay,grid_fft_topL_joint_ls,0.07776188890727787,"[0.00,0.10)",2.9222381110927227,0.0,nan
test,20260703,10.0,8,15,5,doppler,grid_fft_topL_joint_ls,0.13093520399067,"[0.10,0.20)",9.13093520399067,0.0,nan
test,20260703,10.0,8,15,6,angle,grid_fft_topL_joint_ls,0.39030712020443203,"[0.30,0.40)",51.609692879795574,0.0,nan
test,20260703,10.0,8,15,6,delay,grid_fft_topL_joint_ls,0.15864274799028832,"[0.10,0.20)",2.8413572520097112,0.0,nan
test,20260703,10.0,8,15,6,doppler,grid_fft_topL_joint_ls,0.38743211100918273,"[0.30,0.40)",5.612567888990817,0.0,nan
test,20260703,10.0,8,15,7,angle,grid_fft_topL_joint_ls,0.1985382596126395,"[0.10,0.20)",0.19853825961263993,1.0,nan
test,20260703,10.0,8,15,7,delay,grid_fft_topL_joint_ls,0.022235835824538808,"[0.00,0.10)",0.022235835824538697,1.0,nan
test,20260703,10.0,8,15,7,doppler,grid_fft_topL_joint_ls,0.082489911939852,"[0.00,0.10)",0.08248991193985233,1.0,nan
test,20260703,10.0,8,15,0,angle,axiswise_quadratic_peak_joint_ls,0.05867160304315411,"[0.00,0.10)",0.05847485128686003,1.0,nan
test,20260703,10.0,8,15,0,delay,axiswise_quadratic_peak_joint_ls,0.4462509055759856,"[0.40,0.49]",0.21783945207586264,1.0,nan
test,20260703,10.0,8,15,0,doppler,axiswise_quadratic_peak_joint_ls,0.04234670223078896,"[0.00,0.10)",0.0422804594161299,1.0,nan
test,20260703,10.0,8,15,1,angle,axiswise_quadratic_peak_joint_ls,0.3203148128796114,"[0.30,0.40)",0.27513948444933334,1.0,nan
test,20260703,10.0,8,15,1,delay,axiswise_quadratic_peak_joint_ls,0.03620988604592057,"[0.00,0.10)",0.03614123765515487,1.0,nan
test,20260703,10.0,8,15,1,doppler,axiswise_quadratic_peak_joint_ls,0.06870237661519463,"[0.00,0.10)",0.06821770988493014,1.0,nan
test,20260703,10.0,8,15,2,angle,axiswise_quadratic_peak_joint_ls,0.3824968080609454,"[0.30,0.40)",0.28279581153444155,1.0,nan
test,20260703,10.0,8,15,2,delay,axiswise_quadratic_peak_joint_ls,0.18568038693502636,"[0.10,0.20)",0.17842416333053812,1.0,nan
test,20260703,10.0,8,15,2,doppler,axiswise_quadratic_peak_joint_ls,0.0631533595039947,"[0.00,0.10)",0.062426159883143484,1.0,nan
test,20260703,10.0,8,15,3,angle,axiswise_quadratic_peak_joint_ls,0.3121176354448483,"[0.30,0.40)",28.735283825932456,0.0,nan
test,20260703,10.0,8,15,3,delay,axiswise_quadratic_peak_joint_ls,0.48686123957804733,"[0.40,0.49]",1.903033850989349,0.0,nan
test,20260703,10.0,8,15,3,doppler,axiswise_quadratic_peak_joint_ls,0.24188357786512604,"[0.20,0.30)",2.2249196859813303,0.0,nan
test,20260703,10.0,8,15,4,angle,axiswise_quadratic_peak_joint_ls,0.32132019778691934,"[0.30,0.40)",0.27254150626642826,1.0,nan
test,20260703,10.0,8,15,4,delay,axiswise_quadratic_peak_joint_ls,0.4856009407107946,"[0.40,0.49]",0.014399059289205596,1.0,nan
test,20260703,10.0,8,15,4,doppler,axiswise_quadratic_peak_joint_ls,0.24047840488340977,"[0.20,0.30)",0.22389688370127914,1.0,nan
test,20260703,10.0,8,15,5,angle,axiswise_quadratic_peak_joint_ls,0.4507523733170046,"[0.40,0.49]",32.54943992228203,0.0,nan
test,20260703,10.0,8,15,5,delay,axiswise_quadratic_peak_joint_ls,0.07776188890727787,"[0.00,0.10)",3.4222381110927227,0.0,nan
test,20260703,10.0,8,15,5,doppler,axiswise_quadratic_peak_joint_ls,0.13093520399067,"[0.10,0.20)",9.131133585007841,0.0,nan
test,20260703,10.0,8,15,6,angle,axiswise_quadratic_peak_joint_ls,0.39030712020443203,"[0.30,0.40)",50.609692879795574,0.0,nan
test,20260703,10.0,8,15,6,delay,axiswise_quadratic_peak_joint_ls,0.15864274799028832,"[0.10,0.20)",3.441759379973856,0.0,nan
test,20260703,10.0,8,15,6,doppler,axiswise_quadratic_peak_joint_ls,0.38743211100918273,"[0.30,0.40)",5.594994646194898,0.0,nan
test,20260703,10.0,8,15,7,angle,axiswise_quadratic_peak_joint_ls,0.1985382596126395,"[0.10,0.20)",0.19036333749397016,1.0,nan
test,20260703,10.0,8,15,7,delay,axiswise_quadratic_peak_joint_ls,0.022235835824538808,"[0.00,0.10)",0.02230293239777037,1.0,nan
test,20260703,10.0,8,15,7,doppler,axiswise_quadratic_peak_joint_ls,0.082489911939852,"[0.00,0.10)",0.081952514127547,1.0,nan
test,20260703,10.0,8,15,0,angle,axiswise_candan_joint_ls,0.05867160304315411,"[0.00,0.10)",0.0035469314030081023,1.0,nan
test,20260703,10.0,8,15,0,delay,axiswise_candan_joint_ls,0.4462509055759856,"[0.40,0.49]",0.0016414754802411835,1.0,nan
test,20260703,10.0,8,15,0,doppler,axiswise_candan_joint_ls,0.04234670223078896,"[0.00,0.10)",0.003708129559022666,1.0,nan
test,20260703,10.0,8,15,1,angle,axiswise_candan_joint_ls,0.3203148128796114,"[0.30,0.40)",0.003924978303004423,1.0,nan
test,20260703,10.0,8,15,1,delay,axiswise_candan_joint_ls,0.03620988604592057,"[0.00,0.10)",0.0017491045048441123,1.0,nan
test,20260703,10.0,8,15,1,doppler,axiswise_candan_joint_ls,0.06870237661519463,"[0.00,0.10)",3.0787891915906584e-05,1.0,nan
test,20260703,10.0,8,15,2,angle,axiswise_candan_joint_ls,0.3824968080609454,"[0.30,0.40)",0.0018812046486686995,1.0,nan
test,20260703,10.0,8,15,2,delay,axiswise_candan_joint_ls,0.18568038693502636,"[0.10,0.20)",2.5820259238251708e-05,1.0,nan
test,20260703,10.0,8,15,2,doppler,axiswise_candan_joint_ls,0.0631533595039947,"[0.00,0.10)",0.003935414357306044,1.0,nan
test,20260703,10.0,8,15,3,angle,axiswise_candan_joint_ls,0.3121176354448483,"[0.30,0.40)",29.011408968671674,0.0,nan
test,20260703,10.0,8,15,3,delay,axiswise_candan_joint_ls,0.48686123957804733,"[0.40,0.49]",1.9992464698859091,0.0,nan
test,20260703,10.0,8,15,3,doppler,axiswise_candan_joint_ls,0.24188357786512604,"[0.20,0.30)",2.0022957170616706,0.0,nan
test,20260703,10.0,8,15,4,angle,axiswise_candan_joint_ls,0.32132019778691934,"[0.30,0.40)",0.0007014175195507732,1.0,nan
test,20260703,10.0,8,15,4,delay,axiswise_candan_joint_ls,0.4856009407107946,"[0.40,0.49]",0.014399059289205596,1.0,nan
test,20260703,10.0,8,15,4,doppler,axiswise_candan_joint_ls,0.24047840488340977,"[0.20,0.30)",0.0032399334548998127,1.0,nan
test,20260703,10.0,8,15,5,angle,axiswise_candan_joint_ls,0.4507523733170046,"[0.40,0.49]",32.603648954285305,0.0,nan
test,20260703,10.0,8,15,5,delay,axiswise_candan_joint_ls,0.07776188890727787,"[0.00,0.10)",3.4222381110927227,0.0,nan
test,20260703,10.0,8,15,5,doppler,axiswise_candan_joint_ls,0.13093520399067,"[0.10,0.20)",9.169734354132125,0.0,nan
test,20260703,10.0,8,15,6,angle,axiswise_candan_joint_ls,0.39030712020443203,"[0.30,0.40)",51.109692879795574,0.0,nan
test,20260703,10.0,8,15,6,delay,axiswise_candan_joint_ls,0.15864274799028832,"[0.10,0.20)",3.3526804651789366,0.0,nan
test,20260703,10.0,8,15,6,doppler,axiswise_candan_joint_ls,0.38743211100918273,"[0.30,0.40)",5.373490582907273,0.0,nan
test,20260703,10.0,8,15,7,angle,axiswise_candan_joint_ls,0.1985382596126395,"[0.10,0.20)",0.005496784865783866,1.0,nan
test,20260703,10.0,8,15,7,delay,axiswise_candan_joint_ls,0.022235835824538808,"[0.00,0.10)",0.00039954887128956784,1.0,nan
test,20260703,10.0,8,15,7,doppler,axiswise_candan_joint_ls,0.082489911939852,"[0.00,0.10)",0.0039032099477331883,1.0,nan
test,20260703,10.0,8,15,0,angle,one_step_fixed_support_newton_joint_ls,0.05867160304315411,"[0.00,0.10)",0.05867160304315178,1.0,nan
test,20260703,10.0,8,15,0,delay,one_step_fixed_support_newton_joint_ls,0.4462509055759856,"[0.40,0.49]",0.4462509055759849,1.0,nan
test,20260703,10.0,8,15,0,doppler,one_step_fixed_support_newton_joint_ls,0.04234670223078896,"[0.00,0.10)",0.04234670223078929,1.0,nan
test,20260703,10.0,8,15,1,angle,one_step_fixed_support_newton_joint_ls,0.3203148128796114,"[0.30,0.40)",0.12968518712040122,1.0,nan
test,20260703,10.0,8,15,1,delay,one_step_fixed_support_newton_joint_ls,0.03620988604592057,"[0.00,0.10)",0.02263069652933858,1.0,nan
test,20260703,10.0,8,15,1,doppler,one_step_fixed_support_newton_joint_ls,0.06870237661519463,"[0.00,0.10)",0.04239770429459355,1.0,nan
test,20260703,10.0,8,15,2,angle,one_step_fixed_support_newton_joint_ls,0.3824968080609454,"[0.30,0.40)",0.38249680806094943,1.0,nan
test,20260703,10.0,8,15,2,delay,one_step_fixed_support_newton_joint_ls,0.18568038693502636,"[0.10,0.20)",0.18568038693502587,1.0,nan
test,20260703,10.0,8,15,2,doppler,one_step_fixed_support_newton_joint_ls,0.0631533595039947,"[0.00,0.10)",0.06315335950399437,1.0,nan
test,20260703,10.0,8,15,3,angle,one_step_fixed_support_newton_joint_ls,0.3121176354448483,"[0.30,0.40)",28.68788236455515,0.0,nan
test,20260703,10.0,8,15,3,delay,one_step_fixed_support_newton_joint_ls,0.48686123957804733,"[0.40,0.49]",1.5131387604219526,0.0,nan
test,20260703,10.0,8,15,3,doppler,one_step_fixed_support_newton_joint_ls,0.24188357786512604,"[0.20,0.30)",2.2418835778651243,0.0,nan
test,20260703,10.0,8,15,4,angle,one_step_fixed_support_newton_joint_ls,0.32132019778691934,"[0.30,0.40)",0.6786798022130824,0.0,nan
test,20260703,10.0,8,15,4,delay,one_step_fixed_support_newton_joint_ls,0.4856009407107946,"[0.40,0.49]",0.4856009407107944,1.0,nan
test,20260703,10.0,8,15,4,doppler,one_step_fixed_support_newton_joint_ls,0.24047840488340977,"[0.20,0.30)",0.2404784048834081,1.0,nan
test,20260703,10.0,8,15,5,angle,one_step_fixed_support_newton_joint_ls,0.4507523733170046,"[0.40,0.49]",32.549247626683,0.0,nan
test,20260703,10.0,8,15,5,delay,one_step_fixed_support_newton_joint_ls,0.07776188890727787,"[0.00,0.10)",2.9222381110927227,0.0,nan
test,20260703,10.0,8,15,5,doppler,one_step_fixed_support_newton_joint_ls,0.13093520399067,"[0.10,0.20)",9.13093520399067,0.0,nan
test,20260703,10.0,8,15,6,angle,one_step_fixed_support_newton_joint_ls,0.39030712020443203,"[0.30,0.40)",51.609692879795574,0.0,nan
test,20260703,10.0,8,15,6,delay,one_step_fixed_support_newton_joint_ls,0.15864274799028832,"[0.10,0.20)",2.8413572520097112,0.0,nan
test,20260703,10.0,8,15,6,doppler,one_step_fixed_support_newton_joint_ls,0.38743211100918273,"[0.30,0.40)",5.612567888990817,0.0,nan
test,20260703,10.0,8,15,7,angle,one_step_fixed_support_newton_joint_ls,0.1985382596126395,"[0.10,0.20)",0.06733499733587678,1.0,nan
test,20260703,10.0,8,15,7,delay,one_step_fixed_support_newton_joint_ls,0.022235835824538808,"[0.00,0.10)",0.006685589111983248,1.0,nan
