profile,seed,sample_index,snr_db,l_value,channel_nmse_db,support_recall,dominant_energy_recall,topk_energy_efficiency,clean_topk_energy_fraction,effective_support_95,effective_support_99,delay_support_recall,angle_support_recall,delay_bin_rmse,angle_bin_rmse,noise_variance
A,20260626.0,37.0,0.0,16.0,-9.241462967378872,0.8125,0.8890267275871899,0.9927724895053908,0.8954989556873316,38.0,173.0,0.875,0.9375,0.5,0.5,0.9999998782611859
A,20260626.0,38.0,0.0,16.0,-11.028724044087824,0.875,0.9294199876075315,0.9942443237213036,0.9348003960725222,24.0,127.0,0.875,0.9375,10.517841983981315,0.25,0.999999947603449
A,20260626.0,39.0,0.0,16.0,-9.84490088690844,0.875,0.9024038072274327,0.9954969035329516,0.9064858002318865,40.0,180.0,0.875,0.875,0.4330127018922193,0.4330127018922193,0.9999997375024979
A,20260626.0,40.0,0.0,16.0,-7.2434008310659515,0.75,0.8198958319543578,0.9923459669129749,0.8262197452214362,58.0,261.0,0.875,0.875,0.5,1.118033988749895,0.9999999808273498
A,20260626.0,41.0,0.0,16.0,-10.922139975061896,0.8125,0.9285795188094593,0.9945010943806833,0.9337139235505054,23.0,131.0,0.875,0.875,0.5590169943749475,0.4330127018922193,0.9999997838228845
A,20260626.0,42.0,0.0,16.0,-10.074424316020952,0.875,0.9147971019281971,0.9958226258399566,0.9186345822947976,31.0,141.0,0.875,1.0,0.3535533905932738,0.0,0.9999999732028492
A,20260626.0,43.0,0.0,16.0,-10.011931660168658,0.8125,0.909250212367168,0.9937768695025185,0.9149440284541294,32.0,148.0,0.875,0.9375,0.7071067811865476,0.4330127018922193,0.9999998632405293
A,20260626.0,44.0,0.0,16.0,-10.757579925585256,0.75,0.9292129595026588,0.9883498349558726,0.9401660491440724,21.0,104.0,0.8125,0.75,4.769696007084728,1.984313483298443,0.9999999802358397
A,20260626.0,45.0,0.0,16.0,-8.974728786985436,0.8125,0.8828006723634207,0.9910623000724935,0.8907620361493382,42.0,182.0,0.8125,0.9375,0.6614378277661477,0.25,1.0000001179319253
A,20260626.0,46.0,0.0,16.0,-9.052744956135543,0.875,0.8838174913846406,0.9949284588294928,0.888322656308805,32.0,138.0,0.9375,0.875,0.25,1.3228756555322954,0.999999901417457
A,20260626.0,47.0,0.0,16.0,-9.914422807982904,0.9375,0.9087052271883441,0.9984760915205663,0.9100921242936211,36.0,178.0,0.9375,0.9375,0.25,0.5590169943749475,0.9999999850412506
A,20260626.0,48.0,0.0,16.0,-9.470535153278183,0.875,0.8948772917195754,0.99754806233336,0.8970768682827894,39.0,173.0,0.875,0.875,0.5,0.5590169943749475,1.000000082985026
A,20260626.0,49.0,0.0,16.0,-8.774854201431788,0.9375,0.8757162955378321,0.9958048734426043,0.8794055129599707,47.0,213.0,0.9375,0.9375,0.3535533905932738,0.3535533905932738,1.000000054746508
A,20260626.0,0.0,10.0,4.0,-3.035765868228495,1.0,0.5031165093021924,1.0,0.5031165093021924,65.0,294.0,1.0,1.0,0.0,0.0,0.10000000176969141
A,20260626.0,1.0,10.0,4.0,-4.186268128385811,0.75,0.6189636954041577,0.9967304644901913,0.6209940575266212,49.0,211.0,1.0,0.75,0.0,0.7071067811865476,0.09999999956993091
A,20260626.0,2.0,10.0,4.0,-6.089586341483604,1.0,0.7541521222405996,1.0,0.7541521222405996,24.0,115.0,1.0,1.0,0.0,0.0,0.09999998260097842
A,20260626.0,3.0,10.0,4.0,-6.135483887972441,1.0,0.7567678238334336,1.0,0.7567678238334336,26.0,140.0,1.0,1.0,0.0,0.0,0.10000000670420803
A,20260626.0,4.0,10.0,4.0,-4.725889811297914,0.75,0.6633909996479498,0.9985407249597915,0.6643604843204194,31.0,139.0,1.0,0.75,0.0,0.5,0.09999998662220991
A,20260626.0,5.0,10.0,4.0,-3.520337250797238,1.0,0.5555469491101431,1.0,0.5555469491101431,64.0,268.0,1.0,1.0,0.0,0.0,0.09999999654495426
A,20260626.0,6.0,10.0,4.0,-8.920216339127387,1.0,0.8718976811506707,1.0,0.8718976811506707,12.0,77.0,1.0,1.0,0.0,0.0,0.10000001087644317
A,20260626.0,7.0,10.0,4.0,-4.265248755467011,1.0,0.6257110927294122,1.0000000000000002,0.625711092729412,43.0,190.0,1.0,1.0,0.0,0.0,0.09999999123530037
A,20260626.0,8.0,10.0,4.0,-7.175006154057847,1.0,0.8084522859350345,1.0,0.8084522859350345,23.0,105.0,1.0,1.0,0.0,0.0,0.0999999931955535
A,20260626.0,9.0,10.0,4.0,-4.903321458884526,1.0,0.676973575572059,1.0000000000000002,0.6769735755720588,36.0,164.0,1.0,1.0,0.0,0.0,0.10000000629020663
A,20260626.0,10.0,10.0,4.0,-5.955425738176401,1.0,0.7463439187654295,0.9999999999999999,0.7463439187654296,39.0,182.0,1.0,1.0,0.0,0.0,0.10000000371522848
A,20260626.0,11.0,10.0,4.0,-4.41859123299674,1.0,0.638576506925052,0.9999999999999998,0.6385765069250521,47.0,207.0,1.0,1.0,0.0,0.0,0.09999998558258447
A,20260626.0,12.0,10.0,4.0,-5.589664034534461,1.0,0.7239863418290666,1.0,0.7239863418290666,41.0,185.0,1.0,1.0,0.0,0.0,0.09999999480379547
A,20260626.0,13.0,10.0,4.0,-6.297718151197843,1.0,0.7655321647301788,1.0,0.7655321647301788,35.0,151.0,1.0,1.0,0.0,0.0,0.10000000264367026
A,20260626.0,14.0,10.0,4.0,-7.43509068851375,1.0,0.8198040525164236,1.0,0.8198040525164236,18.0,82.0,1.0,1.0,0.0,0.0,0.1000000050882969
A,20260626.0,15.0,10.0,4.0,-5.404132084995817,1.0,0.7122398286364485,1.0,0.7122398286364485,40.0,181.0,1.0,1.0,0.0,0.0,0.1000000043735266
A,20260626.0,16.0,10.0,4.0,-6.193600306629382,1.0,0.7598692831887426,1.0,0.7598692831887426,32.0,143.0,1.0,1.0,0.0,0.0,0.09999999506735872
A,20260626.0,17.0,10.0,4.0,-5.832464631768706,1.0,0.7389931176709301,0.9999999999999999,0.7389931176709302,40.0,181.0,1.0,1.0,0.0,0.0,0.10000001187772194
A,20260626.0,18.0,10.0,4.0,-3.9896845963926313,1.0,0.6010250265039547,1.0,0.6010250265039547,58.0,244.0,1.0,1.0,0.0,0.0,0.09999998749278825
A,20260626.0,19.0,10.0,4.0,-4.872022326037876,1.0,0.6744058435984086,0.9999999999999999,0.6744058435984087,42.0,193.0,1.0,1.0,0.0,0.0,0.10000000319218161
A,20260626.0,20.0,10.0,4.0,-3.367585967717859,1.0,0.53980500863986,1.0,0.53980500863986,62.0,270.0,1.0,1.0,0.0,0.0,0.10000001421500597
A,20260626.0,21.0,10.0,4.0,-4.772333291628207,1.0,0.6667857370298381,0.9999999999999999,0.6667857370298382,41.0,194.0,1.0,1.0,0.0,0.0,0.09999999969908055
A,20260626.0,22.0,10.0,4.0,-6.407013270926596,1.0,0.7714159271665827,1.0,0.7714159271665827,28.0,124.0,1.0,1.0,0.0,0.0,0.10000000117268963
A,20260626.0,23.0,10.0,4.0,-4.57143621265219,1.0,0.6511821963338701,0.9999999999999998,0.6511821963338702,48.0,212.0,1.0,1.0,0.0,0.0,0.1000000099959899
A,20260626.0,24.0,10.0,4.0,-5.580657325065853,1.0,0.7236385498106782,1.0000000000000002,0.7236385498106781,43.0,195.0,1.0,1.0,0.0,0.0,0.09999999632338247
A,20260626.0,25.0,10.0,4.0,-5.617852799324457,1.0,0.7258226898510184,1.0,0.7258226898510184,45.0,205.0,1.0,1.0,0.0,0.0,0.09999999569286913
A,20260626.0,26.0,10.0,4.0,-4.32752263059427,1.0,0.6310223122121353,1.0,0.6310223122121353,38.0,158.0,1.0,1.0,0.0,0.0,0.100000006515145
A,20260626.0,27.0,10.0,4.0,-7.92189960627497,1.0,0.8387017909414909,1.0,0.8387017909414909,19.0,72.0,1.0,1.0,0.0,0.0,0.09999999503670882
A,20260626.0,28.0,10.0,4.0,-3.3283924114230135,1.0,0.5354311900453129,1.0,0.5354311900453129,81.0,334.0,1.0,1.0,0.0,0.0,0.09999999858250644
A,20260626.0,29.0,10.0,4.0,-5.5196726807984025,1.0,0.7196693557215154,0.9999999999999999,0.7196693557215155,33.0,149.0,1.0,1.0,0.0,0.0,0.09999999702605877
A,20260626.0,30.0,10.0,4.0,-6.173977294281988,1.0,0.7588795544247747,1.0,0.7588795544247747,25.0,112.0,1.0,1.0,0.0,0.0,0.09999999090958393
A,20260626.0,31.0,10.0,4.0,-4.105799467205308,1.0,0.6118616550931444,1.0,0.6118616550931444,52.0,228.0,1.0,1.0,0.0,0.0,0.09999997232978965
A,20260626.0,32.0,10.0,4.0,-5.933358816097235,1.0,0.745066196469209,1.0,0.745066196469209,36.0,174.0,1.0,1.0,0.0,0.0,0.0999999981766174
A,20260626.0,33.0,10.0,4.0,-5.259757877756849,1.0,0.7022378315354388,1.0,0.7022378315354388,30.0,133.0,1.0,1.0,0.0,0.0,0.10000000741981754
A,20260626.0,34.0,10.0,4.0,-8.610999860266794,1.0,0.862367698522782,1.0000000000000002,0.8623676985227818,21.0,121.0,1.0,1.0,0.0,0.0,0.10000000515717736
A,20260626.0,35.0,10.0,4.0,-5.092421115878372,1.0,0.6905992730071484,1.0000000000000002,0.6905992730071483,41.0,186.0,1.0,1.0,0.0,0.0,0.1000000059631847
A,20260626.0,36.0,10.0,4.0,-8.927864255319498,1.0,0.8721145407183966,1.0,0.8721145407183966,12.0,73.0,1.0,1.0,0.0,0.0,0.10000000830553187
A,20260626.0,37.0,10.0,4.0,-5.1092612691496235,1.0,0.6917655250863376,1.0000000000000002,0.6917655250863375,38.0,173.0,1.0,1.0,0.0,0.0,0.09999998782611859
A,20260626.0,38.0,10.0,4.0,-6.198636233290559,1.0,0.76033699295317,1.0000000000000002,0.7603369929531699,24.0,127.0,1.0,1.0,0.0,0.0,0.0999999947603449
A,20260626.0,39.0,10.0,4.0,-6.3674092595543215,1.0,0.7694786836931261,1.0,0.7694786836931261,40.0,180.0,1.0,1.0,0.0,0.0,0.0999999737502498
A,20260626.0,40.0,10.0,4.0,-3.5387698086819377,1.0,0.557897132216083,1.0,0.557897132216083,58.0,261.0,1.0,1.0,0.0,0.0,0.09999999808273498
A,20260626.0,41.0,10.0,4.0,-6.0331413870110095,1.0,0.7511322180992083,1.0000000000000002,0.7511322180992082,23.0,131.0,1.0,1.0,0.0,0.0,0.09999997838228844
A,20260626.0,42.0,10.0,4.0,-6.299835637146548,1.0,0.7657598869450413,1.0,0.7657598869450413,31.0,141.0,1.0,1.0,0.0,0.0,0.09999999732028492
A,20260626.0,43.0,10.0,4.0,-6.521398385969441,0.75,0.7773411712417081,0.9993105118409658,0.7778775085730483,32.0,148.0,0.75,0.75,0.7071067811865476,0.5,0.09999998632405292
A,20260626.0,44.0,10.0,4.0,-7.636249269258459,1.0,0.827745830852887,1.0000000000000002,0.8277458308528869,21.0,104.0,1.0,1.0,0.0,0.0,0.09999999802358397
A,20260626.0,45.0,10.0,4.0,-4.899956420432985,1.0,0.676672799348285,1.0,0.676672799348285,42.0,182.0,1.0,1.0,0.0,0.0,0.10000001179319254
A,20260626.0,46.0,10.0,4.0,-4.6236405479977645,1.0,0.6552692710467551,1.0,0.6552692710467551,32.0,138.0,1.0,1.0,0.0,0.0,0.0999999901417457
A,20260626.0,47.0,10.0,4.0,-6.365065471033194,1.0,0.7693067338243008,0.9999999999999999,0.7693067338243009,36.0,178.0,1.0,1.0,0.0,0.0,0.09999999850412507
A,20260626.0,48.0,10.0,4.0,-4.965398283955649,1.0,0.681453097809402,0.9999999999999999,0.6814530978094021,39.0,173.0,1.0,1.0,0.0,0.0,0.1000000082985026
A,20260626.0,49.0,10.0,4.0,-4.424381377490679,1.0,0.6392527635993768,0.9999999999999998,0.6392527635993769,47.0,213.0,1.0,1.0,0.0,0.0,0.1000000054746508
A,20260626.0,0.0,10.0,8.0,-5.025063445347105,1.0,0.685963113867596,1.0,0.685963113867596,65.0,294.0,1.0,1.0,0.0,0.0,0.10000000176969141
A,20260626.0,1.0,10.0,8.0,-6.6032785177371265,0.875,0.7820988018773801,0.9986087691757901,0.7831883977174481,49.0,211.0,0.875,0.875,0.6123724356957945,0.3535533905932738,0.09999999956993091
A,20260626.0,2.0,10.0,8.0,-9.212242930416489,1.0,0.8804917686763779,1.0,0.8804917686763779,24.0,115.0,1.0,1.0,0.0,0.0,0.09999998260097842
A,20260626.0,3.0,10.0,8.0,-8.903132092465633,1.0,0.8717390215776427,1.0,0.8717390215776427,26.0,140.0,1.0,1.0,0.0,0.0,0.10000000670420803
A,20260626.0,4.0,10.0,8.0,-8.033947448723637,1.0,0.8430909366427574,0.9999999999999999,0.8430909366427575,31.0,139.0,1.0,1.0,0.0,0.0,0.09999998662220991
A,20260626.0,5.0,10.0,8.0,-5.457125777062758,1.0,0.7159421526938189,1.0000000000000002,0.7159421526938188,64.0,268.0,1.0,1.0,0.0,0.0,0.09999999654495426
A,20260626.0,6.0,10.0,8.0,-11.906113789850988,1.0,0.9358145651062173,1.0,0.9358145651062173,12.0,77.0,1.0,1.0,0.0,0.0,0.10000001087644317
A,20260626.0,7.0,10.0,8.0,-7.196786471669209,1.0,0.8096533306942268,1.0,0.8096533306942268,43.0,190.0,1.0,1.0,0.0,0.0,0.09999999123530037
A,20260626.0,8.0,10.0,8.0,-9.44390545991459,1.0,0.8867076011102817,1.0000000000000002,0.8867076011102816,23.0,105.0,1.0,1.0,0.0,0.0,0.0999999931955535
A,20260626.0,9.0,10.0,8.0,-7.333355124313669,1.0,0.8156656335022181,0.9999999999999999,0.8156656335022182,36.0,164.0,1.0,1.0,0.0,0.0,0.10000000629020663
A,20260626.0,10.0,10.0,8.0,-7.710169988879764,1.0,0.8308746746114204,1.0000000000000002,0.8308746746114202,39.0,182.0,1.0,1.0,0.0,0.0,0.10000000371522848
A,20260626.0,11.0,10.0,8.0,-6.778362414301601,1.0,0.7904684149716598,0.9999999999999999,0.7904684149716599,47.0,207.0,1.0,1.0,0.0,0.0,0.09999998558258447
A,20260626.0,12.0,10.0,8.0,-7.416333331130077,1.0,0.8190132537336359,1.0,0.8190132537336359,41.0,185.0,1.0,1.0,0.0,0.0,0.09999999480379547
A,20260626.0,13.0,10.0,8.0,-8.238395482095694,1.0,0.8502803234325743,1.0,0.8502803234325743,35.0,151.0,1.0,1.0,0.0,0.0,0.10000000264367026
A,20260626.0,14.0,10.0,8.0,-10.005306574588023,1.0,0.9005575135121912,1.0,0.9005575135121912,18.0,82.0,1.0,1.0,0.0,0.0,0.1000000050882969
A,20260626.0,15.0,10.0,8.0,-7.506595485901132,0.875,0.8228446750258721,0.9993640857821501,0.8233682666131378,40.0,181.0,0.875,0.875,0.5,0.5,0.1000000043735266
A,20260626.0,16.0,10.0,8.0,-7.938957679797694,1.0,0.8395196459144916,1.0,0.8395196459144916,32.0,143.0,1.0,1.0,0.0,0.0,0.09999999506735872
A,20260626.0,17.0,10.0,8.0,-7.6009730519589,0.875,0.8265639102390218,0.9994101564241219,0.8270517413956027,40.0,181.0,0.875,0.875,0.3535533905932738,0.5,0.10000001187772194
A,20260626.0,18.0,10.0,8.0,-5.851216036161971,1.0,0.7403314552879284,1.0,0.7403314552879284,58.0,244.0,1.0,1.0,0.0,0.0,0.09999998749278825
A,20260626.0,19.0,10.0,8.0,-6.941866317367241,1.0,0.7979882687167269,0.9999999999999999,0.797988268716727,42.0,193.0,1.0,1.0,0.0,0.0,0.10000000319218161
A,20260626.0,20.0,10.0,8.0,-5.661459962248539,1.0,0.7289885273848223,1.0,0.7289885273848223,62.0,270.0,1.0,1.0,0.0,0.0,0.10000001421500597
A,20260626.0,21.0,10.0,8.0,-7.729504070993504,1.0,0.8315289017909393,0.9999999999999999,0.8315289017909394,41.0,194.0,1.0,1.0,0.0,0.0,0.09999999969908055
A,20260626.0,22.0,10.0,8.0,-8.72532734393548,0.875,0.8663206367016512,0.9979214928086187,0.8681250408420595,28.0,124.0,0.875,1.0,0.7905694150420949,0.0,0.10000000117268963
A,20260626.0,23.0,10.0,8.0,-6.778338442478608,1.0,0.7906558480243153,1.0000000000000002,0.7906558480243152,48.0,212.0,1.0,1.0,0.0,0.0,0.1000000099959899
A,20260626.0,24.0,10.0,8.0,-8.162732115441088,1.0,0.847740296342445,1.0,0.847740296342445,43.0,195.0,1.0,1.0,0.0,0.0,0.09999999632338247
A,20260626.0,25.0,10.0,8.0,-7.0548251725446764,1.0,0.803311547360912,1.0000000000000002,0.8033115473609119,45.0,205.0,1.0,1.0,0.0,0.0,0.09999999569286913
A,20260626.0,26.0,10.0,8.0,-7.177436658830038,1.0,0.8087505554062774,1.0000000000000002,0.8087505554062773,38.0,158.0,1.0,1.0,0.0,0.0,0.100000006515145
A,20260626.0,27.0,10.0,8.0,-10.006637426100777,1.0,0.9004525675958169,1.0,0.9004525675958169,19.0,72.0,1.0,1.0,0.0,0.0,0.09999999503670882
A,20260626.0,28.0,10.0,8.0,-4.906440745298443,1.0,0.6771921424023994,1.0,0.6771921424023994,81.0,334.0,1.0,1.0,0.0,0.0,0.09999999858250644
A,20260626.0,29.0,10.0,8.0,-8.311595798986724,1.0,0.8529070806368725,1.0,0.8529070806368725,33.0,149.0,1.0,1.0,0.0,0.0,0.09999999702605877
A,20260626.0,30.0,10.0,8.0,-8.91290560103135,0.875,0.8720519824324457,0.9991345635011677,0.8728073417624558,25.0,112.0,1.0,0.875,0.0,0.3535533905932738,0.09999999090958393
A,20260626.0,31.0,10.0,8.0,-6.73783064263997,1.0,0.788586243847347,1.0,0.788586243847347,52.0,228.0,1.0,1.0,0.0,0.0,0.09999997232978965
A,20260626.0,32.0,10.0,8.0,-8.324139356030098,1.0,0.8532853139300595,1.0000000000000002,0.8532853139300594,36.0,174.0,1.0,1.0,0.0,0.0,0.0999999981766174
A,20260626.0,33.0,10.0,8.0,-7.859772491064914,0.875,0.8366577702102203,0.9997964986793748,0.8368280658267522,30.0,133.0,0.875,0.875,0.6123724356957945,0.3535533905932738,0.10000000741981754
A,20260626.0,34.0,10.0,8.0,-10.564302918376487,1.0,0.9125690168377864,0.9999999999999999,0.9125690168377865,21.0,121.0,1.0,1.0,0.0,0.0,0.10000000515717736
A,20260626.0,35.0,10.0,8.0,-7.788969423842802,0.875,0.8340181481925124,0.9986516135165715,0.8351442454047293,41.0,186.0,0.875,0.875,0.5,0.3535533905932738,0.1000000059631847
A,20260626.0,36.0,10.0,8.0,-11.747260057589983,1.0,0.9335183217359352,1.0,0.9335183217359352,12.0,73.0,1.0,1.0,0.0,0.0,0.10000000830553187
A,20260626.0,37.0,10.0,8.0,-7.721650143788203,1.0,0.8312305712292051,1.0,0.8312305712292051,38.0,173.0,1.0,1.0,0.0,0.0,0.09999998782611859
A,20260626.0,38.0,10.0,8.0,-9.215326873924152,1.0,0.8807052562326146,1.0,0.8807052562326146,24.0,127.0,1.0,1.0,0.0,0.0,0.0999999947603449
A,20260626.0,39.0,10.0,8.0,-8.16166505623901,1.0,0.8477259229352264,1.0000000000000002,0.8477259229352263,40.0,180.0,1.0,1.0,0.0,0.0,0.0999999737502498
A,20260626.0,40.0,10.0,8.0,-5.74891034383374,1.0,0.7346252252639318,1.0,0.7346252252639318,58.0,261.0,1.0,1.0,0.0,0.0,0.09999999808273498
A,20260626.0,41.0,10.0,8.0,-9.328472474610635,1.0,0.8839158311240213,1.0000000000000002,0.8839158311240211,23.0,131.0,1.0,1.0,0.0,0.0,0.09999997838228844
A,20260626.0,42.0,10.0,8.0,-8.849393071551418,1.0,0.8701065051725171,1.0,0.8701065051725171,31.0,141.0,1.0,1.0,0.0,0.0,0.09999999732028492
A,20260626.0,43.0,10.0,8.0,-8.707546293543441,1.0,0.865600680592625,1.0000000000000002,0.8656006805926247,32.0,148.0,1.0,1.0,0.0,0.0,0.09999998632405292
A,20260626.0,44.0,10.0,8.0,-10.004203688905815,1.0,0.9003171261737042,1.0,0.9003171261737042,21.0,104.0,1.0,1.0,0.0,0.0,0.09999999802358397
A,20260626.0,45.0,10.0,8.0,-7.381764086363278,0.875,0.8178485095845405,0.9998180474717779,0.8179973462697733,42.0,182.0,0.875,0.875,0.6123724356957945,0.3535533905932738,0.10000001179319254
A,20260626.0,46.0,10.0,8.0,-7.451762678939726,1.0,0.8204269076314117,0.9999999999999999,0.8204269076314118,32.0,138.0,1.0,1.0,0.0,0.0,0.0999999901417457
A,20260626.0,47.0,10.0,8.0,-8.228849751090392,1.0,0.8499336455129796,1.0000000000000002,0.8499336455129795,36.0,178.0,1.0,1.0,0.0,0.0,0.09999999850412507
A,20260626.0,48.0,10.0,8.0,-7.487055579786278,1.0,0.8221637068063944,0.9999999999999999,0.8221637068063945,39.0,173.0,1.0,1.0,0.0,0.0,0.1000000082985026
A,20260626.0,49.0,10.0,8.0,-6.989185951603033,1.0,0.8005417710973146,0.9999999999999999,0.8005417710973147,47.0,213.0,1.0,1.0,0.0,0.0,0.1000000054746508
A,20260626.0,0.0,10.0,16.0,-6.86716615756655,0.9375,0.7951958339062758,0.999462757362794,0.7956232766536477,65.0,294.0,0.9375,0.9375,0.25,1.0307764064044151,0.10000000176969141
A,20260626.0,1.0,10.0,16.0,-8.72450371280173,0.9375,0.866838716326229,0.9990330828208827,0.8676776887894563,49.0,211.0,0.9375,0.9375,0.3535533905932738,0.3535533905932738,0.09999999956993091
A,20260626.0,2.0,10.0,16.0,-11.532080264019333,0.9375,0.930349609485067,0.9995521111340012,0.9307664894325285,24.0,115.0,0.9375,0.9375,0.4330127018922193,0.4330127018922193,0.09999998260097842
A,20260626.0,3.0,10.0,16.0,-11.363278744412666,0.9375,0.9279683408325199,0.9994504908344372,0.9284785483048419,26.0,140.0,0.9375,1.0,0.5590169943749475,0.0,0.10000000670420803
A,20260626.0,4.0,10.0,16.0,-10.592259935116985,1.0,0.9135471712289039,1.0,0.9135471712289039,31.0,139.0,1.0,1.0,0.0,0.0,0.09999998662220991
A,20260626.0,5.0,10.0,16.0,-7.440112719111188,1.0,0.8207375025851448,0.9999999999999999,0.8207375025851449,64.0,268.0,1.0,1.0,0.0,0.0,0.09999999654495426
A,20260626.0,6.0,10.0,16.0,-14.263595855115609,1.0,0.9633327082162855,1.0000000000000002,0.9633327082162854,12.0,77.0,1.0,1.0,0.0,0.0,0.10000001087644317
A,20260626.0,7.0,10.0,16.0,-9.573242348649373,1.0,0.8901514102963725,1.0000000000000002,0.8901514102963723,43.0,190.0,1.0,1.0,0.0,0.0,0.09999999123530037
A,20260626.0,8.0,10.0,16.0,-11.70000906495301,0.9375,0.9333287968766611,0.9996561334801467,0.9336498478005859,23.0,105.0,0.9375,0.9375,0.5,0.7071067811865476,0.0999999931955535
A,20260626.0,9.0,10.0,16.0,-9.351420016864163,0.9375,0.884537843904235,0.9982276353810204,0.8861083509941192,36.0,164.0,1.0,0.9375,0.0,0.25,0.10000000629020663
A,20260626.0,10.0,10.0,16.0,-10.193945191142596,0.9375,0.9049368585220924,0.9997752506205142,0.9051402882402219,39.0,182.0,0.9375,0.9375,0.6123724356957945,0.25,0.10000000371522848
A,20260626.0,11.0,10.0,16.0,-8.939493035896962,1.0,0.8730487074517997,1.0,0.8730487074517997,47.0,207.0,1.0,1.0,0.0,0.0,0.09999998558258447
A,20260626.0,12.0,10.0,16.0,-9.668615629268889,1.0,0.8926023223706886,1.0000000000000002,0.8926023223706885,41.0,185.0,1.0,1.0,0.0,0.0,0.09999999480379547
A,20260626.0,13.0,10.0,16.0,-10.00893229071092,0.9375,0.9008484003725913,0.9996761377473357,0.9011402456825246,35.0,151.0,0.9375,0.9375,0.4330127018922193,0.25,0.10000000264367026
A,20260626.0,14.0,10.0,16.0,-12.696711071141529,1.0,0.9469160345473239,1.0,0.9469160345473239,18.0,82.0,1.0,1.0,0.0,0.0,0.1000000050882969
A,20260626.0,15.0,10.0,16.0,-9.947290704863926,0.9375,0.8997184459668254,0.9994947421363752,0.9001732655878885,40.0,181.0,0.9375,0.9375,0.4330127018922193,0.3535533905932738,0.1000000043735266
A,20260626.0,16.0,10.0,16.0,-10.305001791690467,1.0,0.9074621267886744,0.9999999999999999,0.9074621267886746,32.0,143.0,1.0,1.0,0.0,0.0,0.09999999506735872
A,20260626.0,17.0,10.0,16.0,-9.620528219085418,0.9375,0.8916191261996486,0.9992177541053746,0.8923171376172535,40.0,181.0,1.0,0.9375,0.0,1.0,0.10000001187772194
A,20260626.0,18.0,10.0,16.0,-7.80146545767381,1.0,0.8347805192886972,1.0000000000000002,0.8347805192886971,58.0,244.0,1.0,1.0,0.0,0.0,0.09999998749278825
A,20260626.0,19.0,10.0,16.0,-9.036369216367783,0.9375,0.8756242853995126,0.9982266992384221,0.8771797889873647,42.0,193.0,0.9375,0.9375,0.25,0.5,0.10000000319218161
A,20260626.0,20.0,10.0,16.0,-7.58032289641214,0.9375,0.8263372767836197,0.9977193681421135,0.8282261557399351,62.0,270.0,0.9375,0.9375,0.3535533905932738,0.4330127018922193,0.10000001421500597
A,20260626.0,21.0,10.0,16.0,-9.659309812330742,1.0,0.8926631864365263,0.9999999999999999,0.8926631864365264,41.0,194.0,1.0,1.0,0.0,0.0,0.09999999969908055
A,20260626.0,22.0,10.0,16.0,-11.05381796230719,1.0,0.9224715465875887,1.0,0.9224715465875887,28.0,124.0,1.0,1.0,0.0,0.0,0.10000000117268963
A,20260626.0,23.0,10.0,16.0,-8.962934025664657,0.9375,0.874141858194424,0.998666916322571,0.8753087179590466,48.0,212.0,0.9375,0.9375,0.3535533905932738,0.4330127018922193,0.1000000099959899
A,20260626.0,24.0,10.0,16.0,-9.925606701958099,1.0,0.8988868665591362,1.0,0.8988868665591362,43.0,195.0,1.0,1.0,0.0,0.0,0.09999999632338247
A,20260626.0,25.0,10.0,16.0,-9.080295374279313,0.9375,0.8770511179340621,0.9991455418905497,0.8778011622556363,45.0,205.0,0.9375,0.9375,0.4330127018922193,0.5590169943749475,0.09999999569286913
A,20260626.0,26.0,10.0,16.0,-9.40729962025697,0.9375,0.886215510484583,0.9988838675225296,0.8872057496359502,38.0,158.0,0.9375,0.9375,0.3535533905932738,0.25,0.100000006515145
A,20260626.0,27.0,10.0,16.0,-12.295421519301819,1.0,0.9418175384651037,0.9999999999999999,0.9418175384651039,19.0,72.0,1.0,1.0,0.0,0.0,0.09999999503670882
A,20260626.0,28.0,10.0,16.0,-6.322358671123035,0.9375,0.7673533265158593,0.9989166555400438,0.768185536060569,81.0,334.0,0.9375,0.9375,0.25,0.6123724356957945,0.09999999858250644
A,20260626.0,29.0,10.0,16.0,-10.336704976350601,0.9375,0.9083240474305843,0.9999326144952073,0.908385259429837,33.0,149.0,0.9375,0.9375,0.4330127018922193,0.3535533905932738,0.09999999702605877
A,20260626.0,30.0,10.0,16.0,-11.247171435971152,1.0,0.9258132823210299,1.0,0.9258132823210299,25.0,112.0,1.0,1.0,0.0,0.0,0.09999999090958393
A,20260626.0,31.0,10.0,16.0,-8.864527754717383,1.0,0.8709456126460025,0.9999999999999999,0.8709456126460026,52.0,228.0,1.0,1.0,0.0,0.0,0.09999997232978965
A,20260626.0,32.0,10.0,16.0,-10.199821369195245,0.9375,0.9051441289308019,0.9996723975852473,0.9054407535080667,36.0,174.0,0.9375,0.9375,0.3535533905932738,0.4330127018922193,0.0999999981766174
A,20260626.0,33.0,10.0,16.0,-10.651501082158227,1.0,0.9146409401504795,1.0,0.9146409401504795,30.0,133.0,1.0,1.0,0.0,0.0,0.10000000741981754
A,20260626.0,34.0,10.0,16.0,-12.183507539814348,0.9375,0.9401946718550251,0.9990785872832136,0.9410617781446893,21.0,121.0,0.9375,0.9375,0.6123724356957945,0.25,0.10000000515717736
