profile,seed,L,snr_db,sample,method,nmse_db,newton_updates,wall_ms
D,3102,8,10.0,3,grid,-15.729395077831203,0,0.18
D,3102,8,10.0,3,deterministic,-16.41497889075919,0,2.31
D,3102,8,10.0,3,controller,-16.282389913479197,0,2.81
D,3102,8,10.0,3,nomp2d,-16.704234858376942,147,35.71
D,3102,8,10.0,4,grid,-16.087823410351813,0,0.16
D,3102,8,10.0,4,deterministic,-15.825413383262168,0,2.25
D,3102,8,10.0,4,controller,-14.940572870825939,0,2.76
D,3102,8,10.0,4,nomp2d,-16.64756192634707,127,38.03
D,3102,8,10.0,5,grid,-15.662922531373738,0,0.19
D,3102,8,10.0,5,deterministic,-13.79550335502631,0,2.28
D,3102,8,10.0,5,controller,-15.16109719842818,0,2.76
D,3102,8,10.0,5,nomp2d,-17.341387208931263,133,38.2
D,3102,8,20.0,0,grid,-20.476020371841553,0,0.32
D,3102,8,20.0,0,deterministic,-20.396262974677416,0,2.52
D,3102,8,20.0,0,controller,-20.279962290055195,0,3.07
D,3102,8,20.0,0,nomp2d,-25.35464359670455,137,36.76
D,3102,8,20.0,1,grid,-19.97578909170267,0,0.16
D,3102,8,20.0,1,deterministic,-17.06259795630206,0,2.26
D,3102,8,20.0,1,controller,-18.228208033307496,0,2.76
D,3102,8,20.0,1,nomp2d,-25.35282933849979,136,36.93
D,3102,8,20.0,2,grid,-21.98417208227545,0,0.16
D,3102,8,20.0,2,deterministic,-22.151843707610567,0,2.31
D,3102,8,20.0,2,controller,-18.81515893197548,0,2.81
D,3102,8,20.0,2,nomp2d,-25.426373302080947,136,37.25
D,3102,8,20.0,3,grid,-19.248251079067764,0,0.19
D,3102,8,20.0,3,deterministic,-19.56632181467198,0,2.36
D,3102,8,20.0,3,controller,-19.170884923087907,0,2.89
D,3102,8,20.0,3,nomp2d,-26.006609382069147,140,36.15
D,3102,8,20.0,4,grid,-18.173968339601323,0,0.17
D,3102,8,20.0,4,deterministic,-16.328295001134087,0,2.25
D,3102,8,20.0,4,controller,-17.838102676991205,0,2.78
D,3102,8,20.0,4,nomp2d,-22.194311985631707,139,37.98
D,3102,8,20.0,5,grid,-16.146276439562396,0,0.18
D,3102,8,20.0,5,deterministic,-13.821471141123482,0,2.27
D,3102,8,20.0,5,controller,-15.241159791787384,0,2.81
D,3102,8,20.0,5,nomp2d,-22.84661841583144,137,39.36
D,3102,8,30.0,0,grid,-20.606220432286072,0,0.31
D,3102,8,30.0,0,deterministic,-19.389945556913766,0,2.53
D,3102,8,30.0,0,controller,-19.650533898944282,0,3.09
D,3102,8,30.0,0,nomp2d,-26.321861843661885,131,41.99
D,3102,8,30.0,1,grid,-20.48548870953029,0,0.18
D,3102,8,30.0,1,deterministic,-18.28167894149884,0,2.32
D,3102,8,30.0,1,controller,-18.611144319910352,0,2.82
D,3102,8,30.0,1,nomp2d,-25.89313006222862,132,37.53
D,3102,8,30.0,2,grid,-22.692289813627657,0,0.17
D,3102,8,30.0,2,deterministic,-21.773187665875202,0,2.26
D,3102,8,30.0,2,controller,-18.772939562850027,0,2.74
D,3102,8,30.0,2,nomp2d,-28.852738257787305,134,36.92
D,3102,8,30.0,3,grid,-19.333451009746568,0,0.17
D,3102,8,30.0,3,deterministic,-19.696323007795833,0,2.26
D,3102,8,30.0,3,controller,-19.103147847021468,0,2.76
D,3102,8,30.0,3,nomp2d,-27.029832087646504,144,36.12
D,3102,8,30.0,4,grid,-18.23232230704644,0,0.16
D,3102,8,30.0,4,deterministic,-16.375178678717443,0,2.26
D,3102,8,30.0,4,controller,-17.855844403307724,0,2.74
D,3102,8,30.0,4,nomp2d,-23.852926543258985,136,36.74
D,3102,8,30.0,5,grid,-16.404137002518617,0,0.16
D,3102,8,30.0,5,deterministic,-14.665738170080536,0,2.5
D,3102,8,30.0,5,controller,-15.569237818830766,0,3.12
D,3102,8,30.0,5,nomp2d,-23.207329700006312,136,38.23
D,3102,16,0.0,0,grid,-6.339422832533948,0,0.54
D,3102,16,0.0,0,deterministic,-6.014232196828483,0,4.88
D,3102,16,0.0,0,controller,-6.477637582306622,0,5.79
D,3102,16,0.0,0,nomp2d,-5.169309362052373,507,170.11
D,3102,16,0.0,1,grid,-6.645553681780534,0,0.3
D,3102,16,0.0,1,deterministic,-6.370840283650602,0,4.59
D,3102,16,0.0,1,controller,-6.632335395783815,0,5.41
D,3102,16,0.0,1,nomp2d,-5.351895272563048,491,165.33
D,3102,16,0.0,2,grid,-5.577016304435918,0,0.3
D,3102,16,0.0,2,deterministic,-5.211070486490169,0,4.48
D,3102,16,0.0,2,controller,-5.41285285475775,0,5.27
D,3102,16,0.0,2,nomp2d,-4.513599224713445,425,177.67
D,3102,16,0.0,3,grid,-5.800962441437127,0,0.29
D,3102,16,0.0,3,deterministic,-5.143977619661247,0,4.48
D,3102,16,0.0,3,controller,-5.624156938729819,0,5.31
D,3102,16,0.0,3,nomp2d,-5.040946818044318,470,169.47
D,3102,16,0.0,4,grid,-6.296247613806787,0,0.3
D,3102,16,0.0,4,deterministic,-6.349545235164006,0,4.5
D,3102,16,0.0,4,controller,-6.008080119844137,0,5.29
D,3102,16,0.0,4,nomp2d,-5.225827201105863,460,172.67
D,3102,16,0.0,5,grid,-6.80516819831698,0,0.32
D,3102,16,0.0,5,deterministic,-6.450714462176035,0,4.47
D,3102,16,0.0,5,controller,-6.713651535363412,0,5.26
D,3102,16,0.0,5,nomp2d,-5.704835959732318,502,163.89
D,3102,16,10.0,0,grid,-15.496695951280252,0,0.43
D,3102,16,10.0,0,deterministic,-15.169767622106301,0,4.76
D,3102,16,10.0,0,controller,-15.501031325277946,0,5.61
D,3102,16,10.0,0,nomp2d,-15.06078729761866,434,181.98
D,3102,16,10.0,1,grid,-16.87854501136495,0,0.3
D,3102,16,10.0,1,deterministic,-15.032523310564647,0,4.68
D,3102,16,10.0,1,controller,-15.329558825289496,0,5.54
D,3102,16,10.0,1,nomp2d,-15.657714654649762,425,174.19
D,3102,16,10.0,2,grid,-15.43416283508117,0,0.29
D,3102,16,10.0,2,deterministic,-15.555623546025263,0,4.49
D,3102,16,10.0,2,controller,-13.94194819175773,0,5.28
D,3102,16,10.0,2,nomp2d,-14.418471878145633,435,173.2
D,3102,16,10.0,3,grid,-16.080227972839737,0,0.29
D,3102,16,10.0,3,deterministic,-14.886921272199045,0,4.48
D,3102,16,10.0,3,controller,-15.477080796480227,0,5.27
D,3102,16,10.0,3,nomp2d,-15.874615252237218,434,173.55
D,3102,16,10.0,4,grid,-14.544852011195665,0,0.29
D,3102,16,10.0,4,deterministic,-13.946053012552497,0,4.53
D,3102,16,10.0,4,controller,-12.8720121300171,0,5.32
D,3102,16,10.0,4,nomp2d,-14.794480049493139,432,175.71
D,3102,16,10.0,5,grid,-16.09102247087857,0,0.3
D,3102,16,10.0,5,deterministic,-13.377557482151499,0,4.48
D,3102,16,10.0,5,controller,-14.803022179575693,0,5.29
D,3102,16,10.0,5,nomp2d,-15.892091551730969,456,173.57
D,3102,16,20.0,0,grid,-24.32491756785527,0,0.49
D,3102,16,20.0,0,deterministic,-22.901118144344434,0,4.8
D,3102,16,20.0,0,controller,-23.65532845090424,0,5.68
D,3102,16,20.0,0,nomp2d,-25.721968982660165,454,176.27
D,3102,16,20.0,1,grid,-23.50802042278904,0,0.28
D,3102,16,20.0,1,deterministic,-19.246711837701056,0,4.39
D,3102,16,20.0,1,controller,-19.036007685228707,0,5.2
D,3102,16,20.0,1,nomp2d,-26.611575532234898,496,165.57
D,3102,16,20.0,2,grid,-24.406466663695774,0,0.29
D,3102,16,20.0,2,deterministic,-25.052411423811055,0,4.48
D,3102,16,20.0,2,controller,-17.899414804007957,0,5.3
D,3102,16,20.0,2,nomp2d,-24.062529847096805,436,180.05
D,3102,16,20.0,3,grid,-22.261714820297733,0,0.3
D,3102,16,20.0,3,deterministic,-21.031506986418115,0,4.52
D,3102,16,20.0,3,controller,-21.004595610181855,0,5.32
D,3102,16,20.0,3,nomp2d,-26.607080999374467,454,169.46
D,3102,16,20.0,4,grid,-21.649485593670246,0,0.31
D,3102,16,20.0,4,deterministic,-19.224447433972585,0,4.6
D,3102,16,20.0,4,controller,-20.553411186678083,0,5.39
D,3102,16,20.0,4,nomp2d,-25.702100094925164,408,178.08
D,3102,16,20.0,5,grid,-20.755007052695596,0,0.29
D,3102,16,20.0,5,deterministic,-16.395756316550937,0,4.51
D,3102,16,20.0,5,controller,-17.80972378423393,0,5.35
D,3102,16,20.0,5,nomp2d,-26.88049477920324,461,171.26
D,3102,16,30.0,0,grid,-25.831410041177612,0,0.46
D,3102,16,30.0,0,deterministic,-23.72801559869485,0,4.75
D,3102,16,30.0,0,controller,-24.768420846233596,0,5.62
D,3102,16,30.0,0,nomp2d,-37.31597137582647,484,165.45
D,3102,16,30.0,1,grid,-24.60229263768589,0,0.29
D,3102,16,30.0,1,deterministic,-22.89696824064198,0,4.41
D,3102,16,30.0,1,controller,-21.346696121192323,0,5.17
D,3102,16,30.0,1,nomp2d,-36.75288122048889,461,169.0
D,3102,16,30.0,2,grid,-25.382313882573758,0,0.3
D,3102,16,30.0,2,deterministic,-26.221230606844724,0,4.87
D,3102,16,30.0,2,controller,-18.158614654414713,0,5.86
D,3102,16,30.0,2,nomp2d,-36.25088585112497,490,168.56
D,3102,16,30.0,3,grid,-22.985250918841245,0,0.29
D,3102,16,30.0,3,deterministic,-22.52983755917539,0,4.44
D,3102,16,30.0,3,controller,-21.65742877020778,0,5.27
D,3102,16,30.0,3,nomp2d,-35.695499971192795,477,167.97
D,3102,16,30.0,4,grid,-22.22202068554801,0,0.29
D,3102,16,30.0,4,deterministic,-20.15274645975368,0,4.48
D,3102,16,30.0,4,controller,-21.526283085357708,0,5.3
D,3102,16,30.0,4,nomp2d,-35.691016268567886,456,169.53
D,3102,16,30.0,5,grid,-21.032743912491885,0,0.29
D,3102,16,30.0,5,deterministic,-16.399801040984066,0,4.47
D,3102,16,30.0,5,controller,-17.971799730817686,0,5.3
D,3102,16,30.0,5,nomp2d,-35.40390359056346,457,173.56
D,3103,4,0.0,0,grid,-10.39654445917275,0,0.22
D,3103,4,0.0,0,deterministic,-10.290832393808145,0,1.37
D,3103,4,0.0,0,controller,-10.363069537171095,0,1.8
D,3103,4,0.0,0,nomp2d,-10.073436390440085,31,13.2
D,3103,4,0.0,1,grid,-9.26101640075913,0,0.14
D,3103,4,0.0,1,deterministic,-8.990715191887602,0,1.3
D,3103,4,0.0,1,controller,-8.9921689424028,0,1.75
D,3103,4,0.0,1,nomp2d,-8.183050883287121,31,12.02
D,3103,4,0.0,2,grid,-9.574027289228082,0,0.12
D,3103,4,0.0,2,deterministic,-10.14794379451645,0,1.28
D,3103,4,0.0,2,controller,-10.076538700694682,0,1.69
D,3103,4,0.0,2,nomp2d,-9.365209908661129,29,11.78
D,3103,4,0.0,3,grid,-9.606984917442565,0,0.12
D,3103,4,0.0,3,deterministic,-9.586271345646574,0,1.2
D,3103,4,0.0,3,controller,-9.52841858016353,0,1.56
D,3103,4,0.0,3,nomp2d,-9.035044677961189,30,11.31
D,3103,4,0.0,4,grid,-8.782262213044211,0,0.11
D,3103,4,0.0,4,deterministic,-7.879802616765133,0,1.19
D,3103,4,0.0,4,controller,-7.879587964114936,0,1.56
D,3103,4,0.0,4,nomp2d,-9.661978249723509,31,11.5
D,3103,4,0.0,5,grid,-11.051257301066839,0,0.11
D,3103,4,0.0,5,deterministic,-11.034315571045381,0,1.18
D,3103,4,0.0,5,controller,-11.590145975524106,0,1.52
D,3103,4,0.0,5,nomp2d,-10.943194395048522,45,10.28
D,3103,4,10.0,0,grid,-17.79762326856757,0,0.26
D,3103,4,10.0,0,deterministic,-17.139730371974714,0,1.56
D,3103,4,10.0,0,controller,-17.92099584339268,0,2.0
D,3103,4,10.0,0,nomp2d,-17.936363728934754,41,11.19
D,3103,4,10.0,1,grid,-15.541697000403156,0,0.11
D,3103,4,10.0,1,deterministic,-13.028486423460933,0,1.16
D,3103,4,10.0,1,controller,-14.621531879455475,0,1.52
D,3103,4,10.0,1,nomp2d,-16.926582425834816,42,10.07
D,3103,4,10.0,2,grid,-18.63613197991093,0,0.1
D,3103,4,10.0,2,deterministic,-19.583519461219325,0,1.22
D,3103,4,10.0,2,controller,-19.829389880982962,0,1.56
D,3103,4,10.0,2,nomp2d,-19.082455319746554,41,10.48
D,3103,4,10.0,3,grid,-16.026344894495537,0,0.11
D,3103,4,10.0,3,deterministic,-17.049839972462795,0,1.2
D,3103,4,10.0,3,controller,-17.162546588928997,0,1.55
D,3103,4,10.0,3,nomp2d,-16.195567398204503,35,11.36
D,3103,4,10.0,4,grid,-13.761130038476042,0,0.13
D,3103,4,10.0,4,deterministic,-10.995063950135826,0,1.19
D,3103,4,10.0,4,controller,-11.253751926607691,0,1.54
D,3103,4,10.0,4,nomp2d,-16.049366794977413,39,10.61
D,3103,4,10.0,5,grid,-12.960886510140696,0,0.11
D,3103,4,10.0,5,deterministic,-10.51183848789373,0,1.15
D,3103,4,10.0,5,controller,-11.80389446858279,0,1.52
D,3103,4,10.0,5,nomp2d,-15.808700212579947,44,10.2
D,3103,4,20.0,0,grid,-19.337207966259573,0,0.29
D,3103,4,20.0,0,deterministic,-19.29337460159327,0,1.43
D,3103,4,20.0,0,controller,-20.57758963837695,0,1.93
D,3103,4,20.0,0,nomp2d,-21.65345353219069,36,11.39
D,3103,4,20.0,1,grid,-15.666399374098411,0,0.11
D,3103,4,20.0,1,deterministic,-13.179332492213977,0,1.2
D,3103,4,20.0,1,controller,-14.727695946862482,0,1.56
D,3103,4,20.0,1,nomp2d,-17.883508830315115,39,10.3
D,3103,4,20.0,2,grid,-19.360964674160247,0,0.11
D,3103,4,20.0,2,deterministic,-20.597494279850068,0,1.21
D,3103,4,20.0,2,controller,-21.223250117350094,0,1.56
D,3103,4,20.0,2,nomp2d,-24.167451778459167,41,10.4
D,3103,4,20.0,3,grid,-16.172627901587937,0,0.11
D,3103,4,20.0,3,deterministic,-14.175839978378075,0,1.24
D,3103,4,20.0,3,controller,-14.26627870645029,0,1.59
D,3103,4,20.0,3,nomp2d,-18.933636850078795,32,11.48
D,3103,4,20.0,4,grid,-13.909380371620841,0,0.11
D,3103,4,20.0,4,deterministic,-11.061148826545883,0,1.39
D,3103,4,20.0,4,controller,-11.324235311947087,0,1.79
D,3103,4,20.0,4,nomp2d,-16.411730204584174,39,11.6
D,3103,4,20.0,5,grid,-13.061003721357407,0,0.11
D,3103,4,20.0,5,deterministic,-10.729111657901,0,1.21
D,3103,4,20.0,5,controller,-12.333360386747874,0,1.59
D,3103,4,20.0,5,nomp2d,-16.25975373244167,43,10.18
D,3103,4,30.0,0,grid,-19.371151584077037,0,0.26
D,3103,4,30.0,0,deterministic,-19.3386833346881,0,1.37
D,3103,4,30.0,0,controller,-20.633391016055906,0,1.94
D,3103,4,30.0,0,nomp2d,-21.809967831360954,35,12.07
D,3103,4,30.0,1,grid,-15.802232612958548,0,0.13
D,3103,4,30.0,1,deterministic,-13.274847550403672,0,1.24
D,3103,4,30.0,1,controller,-14.718786734448617,0,1.6
D,3103,4,30.0,1,nomp2d,-19.23157443917239,41,10.22
D,3103,4,30.0,2,grid,-19.462957319786888,0,0.11
D,3103,4,30.0,2,deterministic,-20.692545195348835,0,1.17
D,3103,4,30.0,2,controller,-21.344161739993353,0,1.51
D,3103,4,30.0,2,nomp2d,-24.567723845621945,42,10.48
D,3103,4,30.0,3,grid,-16.185542136879953,0,0.1
D,3103,4,30.0,3,deterministic,-14.1978516246716,0,1.18
D,3103,4,30.0,3,controller,-14.27367252147835,0,1.52
D,3103,4,30.0,3,nomp2d,-19.152665236503896,34,11.32
D,3103,4,30.0,4,grid,-13.926449470055669,0,0.11
D,3103,4,30.0,4,deterministic,-11.069238273018506,0,1.19
D,3103,4,30.0,4,controller,-11.32968833817386,0,1.56
D,3103,4,30.0,4,nomp2d,-16.43067427524357,40,10.45
D,3103,4,30.0,5,grid,-13.065242441981429,0,0.11
D,3103,4,30.0,5,deterministic,-10.735492727028568,0,1.19
D,3103,4,30.0,5,controller,-12.357535587356418,0,1.54
D,3103,4,30.0,5,nomp2d,-16.27843657572488,43,10.13
D,3103,8,0.0,0,grid,-9.54906199605778,0,0.32
D,3103,8,0.0,0,deterministic,-9.488176314484607,0,2.51
D,3103,8,0.0,0,controller,-9.845713773280174,0,3.06
D,3103,8,0.0,0,nomp2d,-8.815469531933317,128,39.79
D,3103,8,0.0,1,grid,-9.193166198873095,0,0.2
D,3103,8,0.0,1,deterministic,-8.509686266741753,0,2.3
D,3103,8,0.0,1,controller,-8.722280545945008,0,2.84
D,3103,8,0.0,1,nomp2d,-7.789099344206494,124,40.33
D,3103,8,0.0,2,grid,-8.1975456889648,0,0.17
D,3103,8,0.0,2,deterministic,-7.228182004048964,0,2.59
D,3103,8,0.0,2,controller,-7.389069554706489,0,3.14
D,3103,8,0.0,2,nomp2d,-7.275611975033781,113,42.16
D,3103,8,0.0,3,grid,-8.420004667789566,0,0.17
D,3103,8,0.0,3,deterministic,-7.928087258917396,0,2.31
D,3103,8,0.0,3,controller,-8.251209284644872,0,2.82
D,3103,8,0.0,3,nomp2d,-8.142215373715743,114,40.22
D,3103,8,0.0,4,grid,-8.714137602115583,0,0.19
D,3103,8,0.0,4,deterministic,-7.390096597962799,0,2.3
D,3103,8,0.0,4,controller,-7.5588049335735255,0,2.77
D,3103,8,0.0,4,nomp2d,-6.893049283417647,116,39.07
D,3103,8,0.0,5,grid,-9.551305578103847,0,0.16
D,3103,8,0.0,5,deterministic,-8.189967021232768,0,2.26
D,3103,8,0.0,5,controller,-8.941714405093116,0,2.74
D,3103,8,0.0,5,nomp2d,-9.012725691759337,140,37.17
D,3103,8,10.0,0,grid,-17.607753710295682,0,0.32
D,3103,8,10.0,0,deterministic,-17.60712702244703,0,2.53
D,3103,8,10.0,0,controller,-18.303741290650585,0,3.07
D,3103,8,10.0,0,nomp2d,-17.260144490990054,119,41.41
D,3103,8,10.0,1,grid,-17.707692651631195,0,0.17
D,3103,8,10.0,1,deterministic,-13.57056918176501,0,2.26
D,3103,8,10.0,1,controller,-15.246029945261109,0,2.76
D,3103,8,10.0,1,nomp2d,-18.815832570402176,145,35.28
D,3103,8,10.0,2,grid,-16.747323450096264,0,0.16
D,3103,8,10.0,2,deterministic,-17.234632166280264,0,2.25
D,3103,8,10.0,2,controller,-16.315177835524906,0,2.8
D,3103,8,10.0,2,nomp2d,-17.82505698343078,133,39.27
D,3103,8,10.0,3,grid,-17.83790739427382,0,0.18
D,3103,8,10.0,3,deterministic,-18.1118448933703,0,2.3
D,3103,8,10.0,3,controller,-17.863992783704017,0,2.8
D,3103,8,10.0,3,nomp2d,-17.836263133694374,132,37.18
D,3103,8,10.0,4,grid,-16.410707471988534,0,0.16
D,3103,8,10.0,4,deterministic,-14.061750882306278,0,2.27
D,3103,8,10.0,4,controller,-14.96589412962603,0,2.8
D,3103,8,10.0,4,nomp2d,-18.720175676852637,144,35.79
D,3103,8,10.0,5,grid,-15.431132672821118,0,0.16
D,3103,8,10.0,5,deterministic,-15.747348253540936,0,2.27
D,3103,8,10.0,5,controller,-15.579513982296797,0,2.74
D,3103,8,10.0,5,nomp2d,-18.913075113276754,140,37.83
D,3103,8,20.0,0,grid,-21.99458073870895,0,0.31
D,3103,8,20.0,0,deterministic,-20.80202678923071,0,2.46
D,3103,8,20.0,0,controller,-22.684030653026657,0,2.98
D,3103,8,20.0,0,nomp2d,-26.675793169493648,137,37.01
D,3103,8,20.0,1,grid,-20.43451034704838,0,0.21
D,3103,8,20.0,1,deterministic,-15.103984124172761,0,2.43
D,3103,8,20.0,1,controller,-17.93661508538251,0,2.91
D,3103,8,20.0,1,nomp2d,-24.591900931754186,142,35.58
D,3103,8,20.0,2,grid,-22.201874423625455,0,0.16
D,3103,8,20.0,2,deterministic,-22.877129901490704,0,2.24
D,3103,8,20.0,2,controller,-21.521063665096595,0,2.73
D,3103,8,20.0,2,nomp2d,-27.99020803666995,141,37.06
D,3103,8,20.0,3,grid,-19.127416237491936,0,0.19
D,3103,8,20.0,3,deterministic,-19.527641683030353,0,2.39
D,3103,8,20.0,3,controller,-19.127521454144706,0,2.93
D,3103,8,20.0,3,nomp2d,-24.208262108311963,138,38.21
D,3103,8,20.0,4,grid,-17.81978967062011,0,0.18
D,3103,8,20.0,4,deterministic,-15.646133864529627,0,2.33
D,3103,8,20.0,4,controller,-17.970440862276142,0,2.87
D,3103,8,20.0,4,nomp2d,-22.968008683293377,139,36.31
D,3103,8,20.0,5,grid,-15.85168675006628,0,0.16
D,3103,8,20.0,5,deterministic,-14.753591109977853,0,2.27
D,3103,8,20.0,5,controller,-14.28002055928956,0,2.81
D,3103,8,20.0,5,nomp2d,-22.8913239715573,136,37.23
D,3103,8,30.0,0,grid,-22.514471866671798,0,0.32
D,3103,8,30.0,0,deterministic,-21.576516884120927,0,2.48
D,3103,8,30.0,0,controller,-23.39243850983467,0,3.02
D,3103,8,30.0,0,nomp2d,-26.721542549538416,132,38.83
D,3103,8,30.0,1,grid,-20.599382111198594,0,0.17
D,3103,8,30.0,1,deterministic,-14.490178493709653,0,2.36
D,3103,8,30.0,1,controller,-16.479573673239315,0,2.86
D,3103,8,30.0,1,nomp2d,-25.65606047282824,137,36.53
D,3103,8,30.0,2,grid,-22.351754288578665,0,0.16
D,3103,8,30.0,2,deterministic,-23.111994346313843,0,2.25
D,3103,8,30.0,2,controller,-21.640924030321578,0,2.76
D,3103,8,30.0,2,nomp2d,-31.617056823004237,136,37.57
D,3103,8,30.0,3,grid,-19.303863339389903,0,0.17
D,3103,8,30.0,3,deterministic,-20.09778876199121,0,2.33
D,3103,8,30.0,3,controller,-19.66425187652029,0,2.83
D,3103,8,30.0,3,nomp2d,-25.30498560327324,131,37.9
D,3103,8,30.0,4,grid,-17.918996485277376,0,0.19
D,3103,8,30.0,4,deterministic,-15.711107144689358,0,2.29
D,3103,8,30.0,4,controller,-18.073646551028776,0,2.76
D,3103,8,30.0,4,nomp2d,-23.532481390618255,136,39.97
D,3103,8,30.0,5,grid,-16.12299245116497,0,0.2
D,3103,8,30.0,5,deterministic,-15.659437119797715,0,2.3
D,3103,8,30.0,5,controller,-15.788389514204301,0,2.81
D,3103,8,30.0,5,nomp2d,-23.965361111697867,138,36.79
D,3103,16,0.0,0,grid,-6.254558330436222,0,0.49
D,3103,16,0.0,0,deterministic,-5.912332486406456,0,4.86
D,3103,16,0.0,0,controller,-5.925467620104223,0,5.79
D,3103,16,0.0,0,nomp2d,-5.232228228787829,460,170.21
D,3103,16,0.0,1,grid,-6.6449669022793145,0,0.3
D,3103,16,0.0,1,deterministic,-6.05307598936114,0,4.57
D,3103,16,0.0,1,controller,-6.437967688715459,0,5.39
D,3103,16,0.0,1,nomp2d,-5.400901335099176,435,173.71
D,3103,16,0.0,2,grid,-6.167705366440941,0,0.29
D,3103,16,0.0,2,deterministic,-6.181172054745049,0,4.49
D,3103,16,0.0,2,controller,-6.057298626014656,0,5.28
D,3103,16,0.0,2,nomp2d,-5.3833855413596465,426,174.86
D,3103,16,0.0,3,grid,-6.2368356353019125,0,0.29
D,3103,16,0.0,3,deterministic,-6.814588382653338,0,4.49
D,3103,16,0.0,3,controller,-6.468310415222928,0,5.29
D,3103,16,0.0,3,nomp2d,-5.456012191725122,427,177.15
D,3103,16,0.0,4,grid,-5.731067899600294,0,0.32
D,3103,16,0.0,4,deterministic,-5.621161265417189,0,4.56
D,3103,16,0.0,4,controller,-5.905642252475532,0,5.4
D,3103,16,0.0,4,nomp2d,-5.169857890943167,460,173.51
D,3103,16,0.0,5,grid,-6.065669014675618,0,0.3
D,3103,16,0.0,5,deterministic,-4.916123674739835,0,4.77
D,3103,16,0.0,5,controller,-5.7347110361354865,0,5.72
D,3103,16,0.0,5,nomp2d,-5.603465637744058,452,175.5
D,3103,16,10.0,0,grid,-15.653338344265638,0,0.46
D,3103,16,10.0,0,deterministic,-15.3292676217768,0,4.75
D,3103,16,10.0,0,controller,-15.332602847639375,0,5.59
D,3103,16,10.0,0,nomp2d,-14.671442394137573,440,173.77
D,3103,16,10.0,1,grid,-17.115521125064785,0,0.29
D,3103,16,10.0,1,deterministic,-15.36756020259429,0,4.99
D,3103,16,10.0,1,controller,-15.867908972868259,0,5.88
D,3103,16,10.0,1,nomp2d,-16.160569427108705,458,170.64
D,3103,16,10.0,2,grid,-15.815743390154196,0,0.28
D,3103,16,10.0,2,deterministic,-15.978714472945224,0,4.46
D,3103,16,10.0,2,controller,-15.527371728881867,0,5.25
D,3103,16,10.0,2,nomp2d,-14.65816161407658,429,173.77
D,3103,16,10.0,3,grid,-15.118518348903532,0,0.28
D,3103,16,10.0,3,deterministic,-15.368183739927954,0,4.58
D,3103,16,10.0,3,controller,-15.146790667150817,0,5.39
D,3103,16,10.0,3,nomp2d,-14.840246303144779,450,173.18
D,3103,16,10.0,4,grid,-16.150075243128963,0,0.29
D,3103,16,10.0,4,deterministic,-16.380267225703168,0,4.56
D,3103,16,10.0,4,controller,-16.47787952893334,0,5.37
D,3103,16,10.0,4,nomp2d,-15.036982740601532,433,176.22
D,3103,16,10.0,5,grid,-15.581068750831852,0,0.29
D,3103,16,10.0,5,deterministic,-14.633551059094486,0,4.52
D,3103,16,10.0,5,controller,-14.881261288085918,0,5.33
D,3103,16,10.0,5,nomp2d,-14.007770474832373,461,174.62
D,3103,16,20.0,0,grid,-25.955651163435892,0,0.46
D,3103,16,20.0,0,deterministic,-25.582247814773265,0,4.94
D,3103,16,20.0,0,controller,-25.635535752501074,0,5.86
D,3103,16,20.0,0,nomp2d,-25.389601647608888,487,168.26
D,3103,16,20.0,1,grid,-22.81891678539875,0,0.3
D,3103,16,20.0,1,deterministic,-22.9227947254577,0,4.5
D,3103,16,20.0,1,controller,-21.79173159361042,0,5.31
D,3103,16,20.0,1,nomp2d,-25.837076404435674,477,172.16
D,3103,16,20.0,2,grid,-23.262853245575403,0,0.28
D,3103,16,20.0,2,deterministic,-26.485055795282918,0,4.46
D,3103,16,20.0,2,controller,-21.67987994526589,0,5.26
D,3103,16,20.0,2,nomp2d,-25.630386529340523,435,178.32
D,3103,16,20.0,3,grid,-21.83726599368605,0,0.28
D,3103,16,20.0,3,deterministic,-24.08326844244419,0,4.47
D,3103,16,20.0,3,controller,-23.644336181716383,0,5.25
D,3103,16,20.0,3,nomp2d,-25.326103733766065,452,174.92
D,3103,16,20.0,4,grid,-20.87497881809133,0,0.31
D,3103,16,20.0,4,deterministic,-17.514230066084263,0,4.49
D,3103,16,20.0,4,controller,-20.690109282545627,0,5.28
D,3103,16,20.0,4,nomp2d,-25.987732484690227,494,163.86
D,3103,16,20.0,5,grid,-20.79482480560159,0,0.3
D,3103,16,20.0,5,deterministic,-17.844191947577432,0,4.58
D,3103,16,20.0,5,controller,-17.758708764392143,0,5.4
D,3103,16,20.0,5,nomp2d,-25.009093852974004,468,166.42
D,3103,16,30.0,0,grid,-26.955886873407128,0,0.46
D,3103,16,30.0,0,deterministic,-26.316145440659593,0,4.84
D,3103,16,30.0,0,controller,-26.475511436086222,0,5.8
D,3103,16,30.0,0,nomp2d,-33.9487139049727,495,170.27
D,3103,16,30.0,1,grid,-23.988311822068074,0,0.29
D,3103,16,30.0,1,deterministic,-24.209791107713208,0,4.45
D,3103,16,30.0,1,controller,-23.370001111938397,0,5.23
D,3103,16,30.0,1,nomp2d,-36.25872083481444,468,169.26
D,3103,16,30.0,2,grid,-25.331453666328034,0,0.28
D,3103,16,30.0,2,deterministic,-30.17833300099355,0,4.77
D,3103,16,30.0,2,controller,-23.02517136117602,0,5.82
D,3103,16,30.0,2,nomp2d,-36.10997848392542,440,172.95
