split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,grid_nmse_db,candan_nmse_db,candan_gain_vs_grid_db,grid_per_component_hit,candan_per_component_hit,grid_designated_pair_assignment,candan_designated_pair_assignment,grid_strict_recovery,candan_strict_recovery,grid_strong_hit,candan_strong_hit,grid_weak_hit,candan_weak_hit,grid_all_target_hit,candan_all_target_hit,grid_mean_coordinate_error_bins,candan_mean_coordinate_error_bins,candan_residual_reduction_fraction,candan_minimum_zeta,candan_mean_zeta,candan_clipping_rate,candan_any_clipping,gate_pass,gated_candan_gain_vs_grid_db,gated_candan_per_component_hit,gated_candan_designated_pair_assignment,gated_candan_strict_recovery,gated_candan_strong_hit,gated_candan_weak_hit,gated_candan_all_target_hit,gated_candan_mean_coordinate_error_bins
test,20260824,1.0,0.0,0.0,3,0,-1.9685908232187808,-5.779948458898848,3.811357635680067,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4220215372590292,1.303462156024668,0.18410451017852492,0.7303612221342408,0.860311463462066,0.08333333333333333,1.0,1,3.811357635680067,0.75,0.0,0.0,0.0,1.0,0.0,1.303462156024668
test,20260824,1.0,0.0,0.0,4,1,-2.7726788928164203,-8.016401074961028,5.243722182144607,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.32813158960762595,0.08977949277266613,0.18392912644198045,0.7937181577693186,0.8557923708612725,0.08333333333333333,1.0,1,5.243722182144607,0.75,0.0,0.0,0.0,1.0,0.0,0.08977949277266613
test,20260824,1.0,0.0,10.0,0,0,-4.5718803505614884,-12.199628882357496,7.627748531796008,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1837232401477927,0.051615275784725245,0.26253290280833075,0.8049535066628356,0.8715894919676357,0.0,0.0,1,7.627748531796008,1.0,1.0,0.0,1.0,1.0,1.0,0.051615275784725245
test,20260824,1.0,0.0,10.0,1,1,-2.4600678165296057,-4.409890294875348,1.9498224783457423,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.722621100352807,5.601634869817109,0.18563034731764616,0.35752677396377835,0.7297384201035095,0.16666666666666666,1.0,1,1.9498224783457423,0.75,1.0,0.0,1.0,1.0,0.0,5.601634869817109
test,20260824,1.0,0.0,10.0,2,2,-2.0635796787756715,-6.534226096455704,4.470646417680033,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.34119340370700346,0.08746810668586595,0.3627604573384365,0.7983746736773255,0.8509764852834872,0.08333333333333333,1.0,1,4.470646417680033,0.75,0.0,0.0,1.0,0.0,0.0,0.08746810668586595
test,20260824,1.0,0.0,10.0,3,0,-1.8814326994809372,-9.614599713745399,7.7331670142644615,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28874730602141946,0.07330726637369282,0.4910843785800525,0.39061751128753464,0.7553381871193495,0.08333333333333333,1.0,1,7.7331670142644615,1.0,1.0,0.0,1.0,1.0,1.0,0.07330726637369282
test,20260824,1.0,0.0,10.0,4,1,-2.175083169132274,-6.712031930951037,4.536948761818763,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1995056055962452,1.0580625160745478,0.356960147626824,0.532804927151557,0.8515642423001136,0.08333333333333333,1.0,1,4.536948761818763,0.5,0.0,0.0,0.0,0.0,0.0,1.0580625160745478
test,20260824,1.0,0.0,20.0,0,0,-4.593600444105884,-13.726647877715543,9.133047433609658,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19273579203439187,0.0426291393733537,0.3020640803973321,0.7723132354992737,0.8617933938345561,0.0,0.0,1,9.133047433609658,1.0,1.0,0.0,1.0,1.0,1.0,0.0426291393733537
test,20260824,1.0,0.0,20.0,1,1,-2.8961819165074316,-9.829618001481498,6.9334360849740655,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3428420547085964,0.09357840214542772,0.4053560077199093,0.8003243454426529,0.8565474372205916,0.08333333333333333,1.0,1,6.9334360849740655,0.75,0.0,0.0,0.0,1.0,0.0,0.09357840214542772
test,20260824,1.0,0.0,20.0,2,2,-3.3215825790342803,-5.662610446611326,2.3410278675770453,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2668479547185589,0.08497368827781397,0.191772475410394,0.8006537433230376,0.8681968887749242,0.08333333333333333,1.0,1,2.3410278675770453,0.75,0.0,0.0,0.0,1.0,0.0,0.08497368827781397
test,20260824,1.0,0.0,20.0,3,0,-3.6734478418011114,-11.020719111125704,7.347271269324592,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20299593289705195,0.055945401623776814,0.34698044737636247,0.8042760129203103,0.8944500379465898,0.0,0.0,1,7.347271269324592,1.0,1.0,0.0,1.0,1.0,1.0,0.055945401623776814
test,20260824,1.0,0.0,20.0,4,1,-4.666773898065151,-11.210531357269211,6.54375745920406,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2275685733044579,0.04800281335371093,0.2637394641762193,0.7999761056668845,0.8845533430439154,0.08333333333333333,1.0,1,6.54375745920406,1.0,1.0,0.0,1.0,1.0,1.0,0.04800281335371093
test,20260824,1.0,0.0,30.0,0,0,-2.904245052197682,-5.492097129356303,2.5878520771586206,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.908533832093621,3.824509769883541,0.22986008228350208,0.7835059554393764,0.8317870847070351,0.08333333333333333,1.0,1,2.5878520771586206,0.75,1.0,1.0,1.0,1.0,0.0,3.824509769883541
test,20260824,1.0,0.0,30.0,1,1,-6.675918604339785,-15.561428091036653,8.885509486696868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12862105343799612,0.039077821940579995,0.1869307322523899,0.7804073081085489,0.8758190884886407,0.0,0.0,1,8.885509486696868,1.0,1.0,1.0,1.0,1.0,1.0,0.039077821940579995
test,20260824,1.0,0.0,30.0,2,2,-2.2220590781032517,-9.757571377560058,7.535512299456807,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3498256404972932,0.08467904369012273,0.4932596430028333,0.7999771676121714,0.8614700030862298,0.08333333333333333,1.0,1,7.535512299456807,0.75,0.0,0.0,0.0,1.0,0.0,0.08467904369012273
test,20260824,1.0,0.0,30.0,3,0,-2.6199968850695052,-17.878484848115306,15.258487963045802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21957984531719443,0.02166818868605917,0.5301544430228098,0.6180652703280954,0.8358863661907691,0.0,0.0,1,15.258487963045802,1.0,1.0,1.0,1.0,1.0,1.0,0.02166818868605917
test,20260824,1.0,0.0,30.0,4,1,-2.233977170027442,-12.480258051281854,10.246280881254412,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.282729726780696,0.051335373912810546,0.540778082760722,0.7997904233646276,0.8443485991940513,0.0,0.0,1,10.246280881254412,1.0,1.0,0.0,1.0,1.0,1.0,0.051335373912810546
test,20260824,1.0,10.0,0.0,0,0,-3.24302908400096,-7.701501878850562,4.458472794849602,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.767479130339171,3.577026638272249,0.15233899079050983,0.7756005859011561,0.8504692452986026,0.16666666666666666,1.0,1,4.458472794849602,0.5,0.0,0.0,1.0,0.0,0.0,3.577026638272249
test,20260824,1.0,10.0,0.0,1,1,-2.7853902261821375,-13.714974661723453,10.929584435541315,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.8649481556897904,2.723422236954468,0.2409442548008338,0.8029478044221146,0.8455759582449113,0.0,0.0,1,10.929584435541315,0.75,0.0,0.0,1.0,0.0,0.0,2.723422236954468
test,20260824,1.0,10.0,0.0,2,2,-2.8662598614366894,-8.11863035388319,5.252370492446501,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.155138629023984,6.047688344764346,0.18194037059795198,0.8002470883978211,0.8572579978605098,0.08333333333333333,1.0,1,5.252370492446501,0.5,0.0,0.0,1.0,0.0,0.0,6.047688344764346
test,20260824,1.0,10.0,0.0,3,0,-3.7883935203073547,-13.927135662566073,10.138742142258717,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32254994889915894,0.11479177912209752,0.18695370232269748,0.7153295915968747,0.8339130480334663,0.08333333333333333,1.0,1,10.138742142258717,0.75,0.0,0.0,1.0,0.0,0.0,0.11479177912209752
test,20260824,1.0,10.0,0.0,4,1,-3.2378632755088432,-13.857644404915785,10.619781129406942,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.567176374558955,2.4140578641809305,0.21348155504995736,0.7651188198344524,0.8467257138843074,0.08333333333333333,1.0,1,10.619781129406942,0.5,0.0,0.0,0.0,0.0,0.0,2.4140578641809305
test,20260824,1.0,10.0,10.0,0,0,-2.8682024692322923,-15.922348129003701,13.05414565977141,1.0,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2845443979764773,0.07542120753979568,0.4465396756763432,0.7828812758728312,0.833669265771218,0.08333333333333333,1.0,1,13.05414565977141,0.75,0.0,0.0,1.0,0.0,0.0,0.07542120753979568
test,20260824,1.0,10.0,10.0,1,1,-2.719698787820733,-7.846285269970555,5.126586482149822,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.970810630863172,3.8906284851074164,0.337123485052422,0.59000241540926,0.8439629326292394,0.25,1.0,1,5.126586482149822,0.5,0.0,0.0,1.0,0.0,0.0,3.8906284851074164
test,20260824,1.0,10.0,10.0,2,2,-2.1333941284696802,-7.921843827064744,5.7884496985950635,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.800136799153232,5.6456679025776255,0.4094850090767077,0.7976079833481698,0.8363557829116693,0.16666666666666666,1.0,1,5.7884496985950635,0.5,0.0,0.0,1.0,0.0,0.0,5.6456679025776255
test,20260824,1.0,10.0,10.0,3,0,-5.189581092361314,-13.99952370162348,8.809942609262166,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.78927042443009,3.753171851065451,0.2384797013192335,0.7956768090893391,0.8941501405738835,0.08333333333333333,1.0,1,8.809942609262166,0.75,0.0,0.0,1.0,0.0,0.0,3.753171851065451
test,20260824,1.0,10.0,10.0,4,1,-4.234015859663603,-14.139779969332775,9.905764109669171,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3132659752334601,0.08756466692306415,0.3085019999107287,0.7996315737312389,0.8686476881915235,0.08333333333333333,1.0,1,9.905764109669171,0.75,0.0,0.0,1.0,0.0,0.0,0.08756466692306415
test,20260824,1.0,10.0,20.0,0,0,-2.3545924789271986,-14.978497111270704,12.623904632343505,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.46078794382197,6.289164261361409,0.5445990805640634,0.7645143389073245,0.8554944546181725,0.16666666666666666,1.0,1,12.623904632343505,0.75,0.0,0.0,1.0,0.0,0.0,6.289164261361409
test,20260824,1.0,10.0,20.0,1,1,-2.9209496423217662,-16.258711491849386,13.33776184952762,1.0,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.27297487404439646,0.067542316688271,0.4821303319066443,0.8017974698709875,0.8503490761693776,0.0,0.0,1,13.33776184952762,0.75,0.0,0.0,1.0,0.0,0.0,0.067542316688271
test,20260824,1.0,10.0,20.0,2,2,-3.3374858196801354,-7.737553651298194,4.400067831618059,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4159175131284054,2.239764022348902,0.2922477035189525,0.7539059752213242,0.822653989065984,0.16666666666666666,1.0,1,4.400067831618059,0.5,0.0,0.0,1.0,0.0,0.0,2.239764022348902
test,20260824,1.0,10.0,20.0,3,0,-2.214468261748436,-13.831764089148654,11.617295827400218,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.517057507440376,5.384537241744735,0.553844208347756,0.7414330729750694,0.8332682158644573,0.08333333333333333,1.0,1,11.617295827400218,0.5,0.0,0.0,1.0,0.0,0.0,5.384537241744735
test,20260824,1.0,10.0,20.0,4,1,-3.648210109903447,-14.475335769802884,10.827125659899437,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.729892941696584,3.616853342441221,0.3921458183120084,0.8017630988297659,0.8489383973258091,0.08333333333333333,1.0,1,10.827125659899437,0.5,0.0,0.0,0.0,0.0,0.0,3.616853342441221
test,20260824,1.0,10.0,30.0,0,0,-3.5437038497136935,-7.991628744535237,4.4479248948215435,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.534310048562517,5.446708928461642,0.2832334807052973,0.6899972738401641,0.8444924487190177,0.16666666666666666,1.0,1,4.4479248948215435,0.5,0.0,0.0,1.0,0.0,0.0,5.446708928461642
test,20260824,1.0,10.0,30.0,1,1,-2.706271873883328,-7.3956835583860006,4.689411684502673,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5710377602034857,1.4119081949668273,0.35387906734557995,0.8011809002337171,0.8631776041339955,0.16666666666666666,1.0,1,4.689411684502673,0.5,0.0,0.0,1.0,0.0,0.0,1.4119081949668273
test,20260824,1.0,10.0,30.0,2,2,-2.909184169896964,-14.346803036289337,11.437618866392373,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35506812579592156,0.1015807978326319,0.4745676719468909,0.779050107052662,0.8416049765430483,0.08333333333333333,1.0,1,11.437618866392373,0.75,0.0,0.0,1.0,0.0,0.0,0.1015807978326319
test,20260824,1.0,10.0,30.0,3,0,-3.6022816911456306,-13.850077958259611,10.24779626711398,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3086214554901039,0.10812471848248022,0.3949416078540703,0.6736939636922915,0.8216098563830085,0.08333333333333333,1.0,1,10.24779626711398,0.75,0.0,0.0,1.0,0.0,0.0,0.10812471848248022
test,20260824,1.0,10.0,30.0,4,1,-4.015924133865074,-8.049469705140611,4.033545571275537,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.749240317994893,4.676515116002564,0.23969548160060716,0.8087507724629921,0.8889435323826156,0.16666666666666666,1.0,1,4.033545571275537,0.5,0.0,0.0,1.0,0.0,0.0,4.676515116002564
test,20260824,1.0,20.0,0.0,0,0,-2.5291073356532046,-12.821776319202742,10.292668983549538,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.9769079638422262,3.810830708158873,0.2524835737667217,0.799626098262078,0.8328658911991517,0.16666666666666666,1.0,1,10.292668983549538,0.5,0.0,0.0,1.0,0.0,0.0,3.810830708158873
test,20260824,1.0,20.0,0.0,1,1,-5.633867286742418,-12.983199450558232,7.349332163815814,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7402436110627364,3.6469009483029513,0.11190202055570875,0.8063021605553247,0.8823954812848472,0.16666666666666666,1.0,1,7.349332163815814,0.5,0.0,0.0,1.0,0.0,0.0,3.6469009483029513
test,20260824,1.0,20.0,0.0,2,2,-4.507719113183862,-12.80708264641424,8.299363533230379,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.073411233729124,6.029023748794059,0.15035589341814892,0.8013542907725582,0.865867323590479,0.16666666666666666,1.0,1,8.299363533230379,0.25,0.0,0.0,0.0,0.0,0.0,6.029023748794059
test,20260824,1.0,20.0,0.0,3,0,-2.4157090158138668,-12.812303537361014,10.396594521547147,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0705756655622884,0.8526724008668799,0.26201998135297233,0.7858827454348473,0.8220321172245012,0.16666666666666666,1.0,1,10.396594521547147,0.5,0.0,0.0,1.0,0.0,0.0,0.8526724008668799
test,20260824,1.0,20.0,0.0,4,1,-5.495697642287139,-12.869113657777028,7.373416015489889,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.888972232375727,2.7642752801657147,0.11425540634576592,0.8020117479792943,0.8670712893817657,0.16666666666666666,1.0,1,7.373416015489889,0.5,0.0,0.0,1.0,0.0,0.0,2.7642752801657147
test,20260824,1.0,20.0,10.0,0,0,-4.095441675449486,-12.809519585030781,8.714077909581295,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.906944968817544,5.827356177416472,0.30733250790941324,0.8000743642027727,0.8512327517420024,0.16666666666666666,1.0,1,8.714077909581295,0.5,0.0,0.0,1.0,0.0,0.0,5.827356177416472
test,20260824,1.0,20.0,10.0,1,1,-3.474261965424314,-12.875770597964134,9.40150863253982,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4039194331973996,1.1875606921219517,0.3609366845454938,0.7982091017222391,0.8451786796373426,0.16666666666666666,1.0,1,9.40150863253982,0.5,0.0,0.0,1.0,0.0,0.0,1.1875606921219517
test,20260824,1.0,20.0,10.0,2,2,-6.254551743595829,-12.913300987702023,6.658749244106194,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.484803018072239,6.458091638224346,0.16933411843529272,0.7996470298210767,0.8633439640355286,0.16666666666666666,1.0,1,6.658749244106194,0.25,0.0,0.0,1.0,0.0,0.0,6.458091638224346
test,20260824,1.0,20.0,10.0,3,0,-3.922481427278716,-12.815349275674512,8.892867848395795,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.980454130838154,4.845424784580129,0.3211307511775434,0.8050694073954882,0.8505115584612267,0.16666666666666666,1.0,1,8.892867848395795,0.5,0.0,0.0,1.0,0.0,0.0,4.845424784580129
test,20260824,1.0,20.0,10.0,4,1,-4.468344608984855,-12.905322197039222,8.436977588054368,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3380783778262217,2.219207676704885,0.2783616540248749,0.7999469314144546,0.8682662684725645,0.16666666666666666,1.0,1,8.436977588054368,0.5,0.0,0.0,1.0,0.0,0.0,2.219207676704885
test,20260824,1.0,20.0,20.0,0,0,-3.0272872478975503,-12.93140465434818,9.904117406450629,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.952651097819208,3.805979055999375,0.443014080501862,0.8118927534901016,0.847310528019968,0.16666666666666666,1.0,1,9.904117406450629,0.5,0.0,0.0,1.0,0.0,0.0,3.805979055999375
test,20260824,1.0,20.0,20.0,1,1,-7.107728078752706,-23.2567468261704,16.149018747417692,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2723088576990034,0.09061593599430055,0.18758616148142465,0.7975901683229862,0.8859853027848884,0.08333333333333333,1.0,1,16.149018747417692,0.75,0.0,0.0,1.0,0.0,0.0,0.09061593599430055
test,20260824,1.0,20.0,20.0,2,2,-4.179023818615612,-12.847612301438813,8.668588482823202,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.318196834473163,6.2666663007485175,0.327263801392833,0.7997044503514651,0.8615432125462156,0.16666666666666666,1.0,1,8.668588482823202,0.5,0.0,0.0,1.0,0.0,0.0,6.2666663007485175
test,20260824,1.0,20.0,20.0,3,0,-5.519743595739555,-12.891538031788976,7.371794436049421,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.754922050056326,5.647648864834313,0.22660558392186214,0.8268851074518433,0.8717636188130297,0.16666666666666666,1.0,1,7.371794436049421,0.5,0.0,0.0,1.0,0.0,0.0,5.647648864834313
test,20260824,1.0,20.0,20.0,4,1,-4.128359723379209,-12.956376300801777,8.828016577422568,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.160790667764697,4.000029244746674,0.33273894350868954,0.8037267827671638,0.8605885792403069,0.16666666666666666,1.0,1,8.828016577422568,0.5,0.0,0.0,1.0,0.0,0.0,4.000029244746674
test,20260824,1.0,20.0,30.0,0,0,-4.611625679020543,-12.951041856541625,8.339416177521082,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.436825358774879,3.3038135629399092,0.29475979386325235,0.7871239644992579,0.862781924974525,0.16666666666666666,1.0,1,8.339416177521082,0.5,0.0,0.0,1.0,0.0,0.0,3.3038135629399092
test,20260824,1.0,20.0,30.0,1,1,-5.167604981855394,-12.910569278388632,7.742964296533238,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.2900886775413545,5.134387385583104,0.25285064183894257,0.8009735902773927,0.8610569672841474,0.16666666666666666,1.0,1,7.742964296533238,0.5,0.0,0.0,1.0,0.0,0.0,5.134387385583104
test,20260824,1.0,20.0,30.0,2,2,-4.500474116193855,-12.794375328641438,8.293901212447583,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.084493701530429,9.146351276934876,0.3019937069454336,0.802065654289501,0.843124534812548,0.16666666666666666,1.0,1,8.293901212447583,0.25,0.0,0.0,0.0,0.0,0.0,9.146351276934876
test,20260824,1.0,20.0,30.0,3,0,-3.5000269951460403,-12.937586476631001,9.43755948148496,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.861183519863907,3.689983838362062,0.3953881016048607,0.8020031233835467,0.8430436925840477,0.16666666666666666,1.0,1,9.43755948148496,0.5,0.0,0.0,1.0,0.0,0.0,3.689983838362062
test,20260824,1.0,20.0,30.0,4,1,-9.456834056823546,-12.847728538415303,3.390894481591758,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.9552102295885705,6.010652486446991,0.06145806931863216,0.4659714988653628,0.9004757394572965,0.16666666666666666,1.0,1,3.390894481591758,0.5,0.0,0.0,1.0,0.0,0.0,6.010652486446991
test,20260824,2.0,0.0,0.0,0,0,-2.6912232326789547,-18.67316570339601,15.981942470717055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2520728661157408,0.018986208124484854,0.2606096073064609,0.7905361705894219,0.8626489431484229,0.0,0.0,1,15.981942470717055,1.0,1.0,1.0,1.0,1.0,1.0,0.018986208124484854
test,20260824,2.0,0.0,0.0,1,1,-1.7449921036600715,-27.904004117762177,26.159012014102107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2961794250959405,0.008517347060358857,0.3345690400781128,0.8005053069261067,0.8392360902056626,0.0,0.0,1,26.159012014102107,1.0,1.0,1.0,1.0,1.0,1.0,0.008517347060358857
test,20260824,2.0,0.0,0.0,2,2,-4.4179404593965845,-31.082639602921773,26.66469914352519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17878399505413153,0.00621389864924556,0.180880814764236,0.7950160398694454,0.8884190662475175,0.0,0.0,1,26.66469914352519,1.0,1.0,1.0,1.0,1.0,1.0,0.00621389864924556
test,20260824,2.0,0.0,0.0,3,0,-3.6977045274388107,-16.900713129893603,13.203008602454792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21790940352112406,0.01917516856760811,0.2022468760109496,0.7481008639194923,0.864897340516155,0.0,0.0,1,13.203008602454792,1.0,1.0,1.0,1.0,1.0,1.0,0.01917516856760811
test,20260824,2.0,0.0,0.0,4,1,-1.750915701243726,-5.664788871450634,3.913873170206908,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.9890766658229415,5.844378913366252,0.19954560194702298,0.7252242946057657,0.836140650775219,0.08333333333333333,1.0,1,3.913873170206908,0.75,0.0,0.0,0.0,1.0,0.0,5.844378913366252
test,20260824,2.0,0.0,10.0,0,0,-2.9292924590727756,-15.750522270948684,12.82122981187591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23619777881850337,0.020082107239634883,0.43967469457901165,0.7452305084819592,0.8596173120770204,0.0,0.0,1,12.82122981187591,1.0,1.0,1.0,1.0,1.0,1.0,0.020082107239634883
test,20260824,2.0,0.0,10.0,1,1,-3.1617092406474705,-22.97786781604715,19.81615857539968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2280389247413943,0.009693134939396275,0.4340607749711469,0.8036078159733113,0.8689175394563643,0.0,0.0,1,19.81615857539968,1.0,1.0,1.0,1.0,1.0,1.0,0.009693134939396275
test,20260824,2.0,0.0,10.0,2,2,-2.249931708065242,-16.669927150318124,14.419995442252882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2841420625715143,0.018121564766679032,0.5210214033924135,0.7526565682921993,0.8374470784723228,0.0,0.0,1,14.419995442252882,1.0,1.0,1.0,1.0,1.0,1.0,0.018121564766679032
test,20260824,2.0,0.0,10.0,3,0,-2.709119413403399,-39.16539382116595,36.45627440776255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2224624355485334,0.002319588598471478,0.4858132084239061,0.8000529591420444,0.8754365624816174,0.0,0.0,1,36.45627440776255,1.0,1.0,1.0,1.0,1.0,1.0,0.002319588598471478
test,20260824,2.0,0.0,10.0,4,1,-2.546590392395873,-5.916882148784496,3.370291756388623,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.9796133598569767,2.812983630475314,0.27306842844161355,0.6219568234241991,0.8336297174602483,0.0,0.0,1,3.370291756388623,0.5,0.0,0.0,0.0,1.0,0.0,2.812983630475314
test,20260824,2.0,0.0,20.0,0,0,-2.3648680220597535,-17.011001600021928,14.646133577962175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2609539740152787,0.01846793274456256,0.5542592891006444,0.6061781037677791,0.8415965471771738,0.0,0.0,1,14.646133577962175,1.0,1.0,1.0,1.0,1.0,1.0,0.01846793274456256
test,20260824,2.0,0.0,20.0,1,1,-2.191956194861444,-5.890178122099721,3.698221927238277,0.5,0.75,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.868095202686551,2.697775339804638,0.3428107004879008,0.6351728882036155,0.8322199097946709,0.0,0.0,1,3.698221927238277,0.75,1.0,1.0,1.0,1.0,0.0,2.697775339804638
