profile,seed,snr_db,l_value,n_samples,source_alpha,delay_alpha,angle_alpha,estimator_mode,mean_grid_channel_nmse_db,mean_trained_refinement_channel_nmse_db,mean_trained_refinement_gain_vs_grid_db,mean_grid_physical_delay_rmse_ns,mean_trained_refinement_physical_delay_rmse_ns,mean_physical_delay_rmse_reduction_vs_grid_ns,mean_grid_projected_broadside_angle_rmse_deg,mean_trained_refinement_projected_broadside_angle_rmse_deg,mean_projected_angle_rmse_reduction_vs_grid_deg,mean_support_recall,mean_topk_energy_efficiency
A,20260627.0,20.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-13.029566793959294,-23.065790966902476,10.036224172943182,187.7410549301581,198.92687999379217,-11.185825063634056,24.649986734603758,22.66452709506273,1.9854596395410322,0.9375,0.9992950621490753
A,20260627.0,30.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.217089483623603,-11.143012389269996,3.925922905646394,89.37609281744207,75.77628907897773,13.599803738464344,23.332334821583828,23.332334821583828,0.0,1.0,1.0
A,20260627.0,30.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-10.055149951398011,-19.12164677674074,9.066496825342732,92.94423176482053,89.0124742191925,3.9317575456280345,31.527017901753485,31.527017901753485,0.0,1.0,1.0
A,20260627.0,30.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-13.13508246642725,-23.796656182444504,10.661573716017255,204.60835033764175,214.6190637094267,-10.010713371784938,19.648640660343954,21.79769526815768,-2.1490546078137225,0.984375,0.9999494646237925
C,20260626.0,0.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.90159560992573,-11.383952936913241,3.4823573269875117,626.0949036173045,610.2141581174312,15.880745499873273,38.5501946549343,38.5501946549343,0.0,0.8125,0.9885738959528336
C,20260626.0,0.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.550896926447695,-9.896192825971717,2.345295899524024,1103.5443807686536,1101.301700771399,2.2426799972544984,33.42161493020353,33.42161493020353,0.0,0.6875,0.9658889553195382
C,20260626.0,0.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-5.957815635208336,-7.093108731990318,1.1352930967819825,1712.140799135201,1711.748690950862,0.39210818433878103,39.64363200950855,39.64363200950855,0.0,0.453125,0.9499426559887844
C,20260626.0,10.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-8.946312331479696,-12.24163785126569,3.2953255197859948,79.8754836007238,57.57638733755735,22.29909626316644,15.650139740353007,15.650139740353007,0.0,0.875,0.999854941031416
C,20260626.0,10.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.158098568021511,-16.643446997115745,5.485348429094236,122.26243624882581,105.22579046640145,17.036645782424337,25.5562615521221,23.78906138234962,1.7672001697724786,0.875,0.996500905934055
C,20260626.0,10.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-13.399571719403973,-18.354934727522014,4.9553630081180415,215.02734325613545,203.43901033390904,11.588332922226407,35.73838100774509,36.38614549407969,-0.6477644863345997,0.859375,0.9955991533236839
