split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,component_index,component_role,theory_ratio,theory_condition_satisfied,noiseless_candidate_gap,interference_envelope,noise_envelope,candidate_axis_correctness,candidate_all_axis_correct,grid_half_bin_hit,candan_half_bin_hit,local_half_bin_hit
validation,20260820,0.25,10.0,20.0,4,1,3,nuisance,3.853167917869672,1.0,0.014323036248298338,0.00015191158265672825,0.001706693668086823,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,0,0,0,strong_pair,3.1374516870844604e-06,0.0,6.179786252502974e-06,0.9842683232848973,0.0005733362604108484,0.3333333333333333,0.0,0.0,0.0,0.0
validation,20260820,0.25,10.0,30.0,0,0,1,weak_pair,0.0012547776357607877,0.0,0.002456646782297456,0.9783438488581936,0.0005733362604108484,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,0,0,2,nuisance,14.288808839684616,1.0,0.019425829609711176,0.00010642052784428595,0.0005733362604108484,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,0,0,3,nuisance,13.920598313379532,1.0,0.020384514847529567,0.00015883467034351995,0.0005733362604108484,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,1,1,0,strong_pair,0.0018237415099492263,0.0,0.0011420408017138728,0.3125383921562533,0.0005654099680038151,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,1,1,1,weak_pair,2.2429578643156978e-05,0.0,4.449842117407166e-05,0.9913930633055823,0.0005654099680038151,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,10.0,30.0,1,1,2,nuisance,4.929121940583613e-06,0.0,9.61099091114571e-06,0.9743537568732774,0.0005654099680038151,0.3333333333333333,0.0,0.0,0.0,0.0
validation,20260820,0.25,10.0,30.0,1,1,3,nuisance,4.74602431214499,1.0,0.030800628266195007,0.0026794773566751547,0.0005654099680038151,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,2,2,0,strong_pair,0.0001528014929441925,0.0,0.0002772620310117031,0.9067210468566549,0.0005411325546652096,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,10.0,30.0,2,2,1,weak_pair,0.00025345740513328175,0.0,0.0004891869110733582,0.9644867205793101,0.0005411325546652096,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,2,2,2,nuisance,1.9861655514751944,1.0,0.003792245515908843,0.00041353245628823537,0.0005411325546652096,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,2,2,3,nuisance,0.6202823859446275,0.0,0.003602671198330132,0.0023629247585564344,0.0005411325546652096,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,3,0,0,strong_pair,0.04605648330639614,0.0,0.028743582998263406,0.31153762087693826,0.0005094671198086805,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,3,0,1,weak_pair,4.796261951780195e-07,0.0,9.385237498097678e-07,0.9778813706256385,0.0005094671198086805,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,10.0,30.0,3,0,2,nuisance,2.4595005218636414,1.0,0.007843001906310265,0.0010849626915676908,0.0005094671198086805,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,3,0,3,nuisance,29.46394053945411,1.0,0.052368691630664155,0.00037922411890290846,0.0005094671198086805,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,4,1,0,strong_pair,3.327999063420181e-08,0.0,6.574000287854777e-08,0.9871377217035625,0.0005428879626379254,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,10.0,30.0,4,1,1,weak_pair,0.0031629478404114034,0.0,0.006289970696310543,0.9937780767947842,0.0005428879626379254,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,4,1,2,nuisance,11.173759087423194,1.0,0.021573915888656536,0.0004224951156915246,0.0005428879626379254,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,10.0,30.0,4,1,3,nuisance,38.96879654862073,1.0,0.06541448109672698,0.0002964307601652077,0.0005428879626379254,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,0,0,0,strong_pair,0.15531963916551447,0.0,0.035725781966288506,0.09820969056894853,0.01679760071189769,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,0,0,1,weak_pair,1.4082705546382735e-06,0.0,2.7676185632469924e-06,0.9658326737519035,0.01679760071189769,0.3333333333333333,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,0.0,0,0,2,nuisance,1.0446983589276466e-05,0.0,2.039249175043599e-05,0.9592014317441457,0.01679760071189769,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,0.0,0,0,3,nuisance,0.6199517047699263,0.0,0.02178860220879386,0.0007752215266345459,0.01679760071189769,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,1,1,0,strong_pair,0.1322141905791896,0.0,0.03033169922942125,0.098188784491141,0.016517886164056552,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,1,1,1,weak_pair,0.0006084590492423242,0.0,0.0012098543236794684,0.9776774710962421,0.016517886164056552,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,1,1,2,nuisance,6.537519063765851e-06,0.0,1.28007709431939e-05,0.9625057173113103,0.016517886164056552,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,0.0,1,1,3,nuisance,0.09323508639926915,0.0,0.0030975303378228958,9.351227750255019e-05,0.016517886164056552,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,2,2,0,strong_pair,0.06293140142539297,0.0,0.013354993755275157,0.08885815724569826,0.017249393617505503,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,2,2,1,weak_pair,0.0006764182609934331,0.0,0.0013196742161664665,0.9582374406884643,0.017249393617505503,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,2,2,2,nuisance,2.603981515563774e-07,0.0,4.883922589173773e-07,0.9205304177949386,0.017249393617505503,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,0.0,2,2,3,nuisance,0.022202335016467054,0.0,0.0007682179898350627,5.099369007475578e-05,0.017249393617505503,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,3,0,0,strong_pair,0.019299045941502113,0.0,0.0037819018116979075,0.08113662980975062,0.016844944594531785,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,3,0,1,weak_pair,0.0001917499481818702,0.0,0.00038249732142536796,0.9805407784581246,0.016844944594531785,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,3,0,2,nuisance,8.222263950507646e-05,0.0,0.0001592890723380526,0.9517999036909458,0.016844944594531785,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,0.0,3,0,3,nuisance,0.14131737640478623,0.0,0.005125552010307732,0.0012899519790722275,0.016844944594531785,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,4,1,0,strong_pair,0.09901201588931229,0.0,0.023586612484086555,0.10204008926887402,0.017069759531975315,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,4,1,1,weak_pair,0.0002746479474893583,0.0,0.000484690106920066,0.8653146007932482,0.017069759531975315,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,0.0,4,1,2,nuisance,2.3719845970292466e-05,0.0,4.683965438596297e-05,0.9702818119037442,0.017069759531975315,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,0.0,4,1,3,nuisance,0.2848068342225155,0.0,0.015491465175119457,0.01012668260644647,0.017069759531975315,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,0,0,0,strong_pair,0.13267117849761884,0.0,0.02762087232353705,0.09885856133300089,0.005236663554267236,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,0,0,1,weak_pair,0.001394083612181094,0.0,0.002756016317249463,0.9832321388791737,0.005236663554267236,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,0,0,2,nuisance,1.7068223232298834e-07,0.0,3.317678009700662e-07,0.9666506748485071,0.005236663554267236,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,10.0,0,0,3,nuisance,0.4399460224382436,0.0,0.00468254207719665,8.505983721307937e-05,0.005236663554267236,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,1,1,0,strong_pair,1.160178986707139e-05,0.0,2.2534855033282293e-05,0.9657330539780153,0.005447052345126851,0.0,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,1,1,1,weak_pair,0.0026290812429555503,0.0,0.005252994560066726,0.9935701089049824,0.005447052345126851,0.6666666666666666,0.0,1.0,0.0,0.0
validation,20260820,0.25,20.0,10.0,1,1,2,nuisance,1.5439767237980695e-06,0.0,3.349736196909869e-06,1.079328432051349,0.005447052345126851,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,10.0,1,1,3,nuisance,0.9545112751562851,0.0,0.011717471776364174,0.0006908907475022211,0.005447052345126851,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,2,2,0,strong_pair,0.10906791483674691,0.0,0.0224285097031528,0.09760684836788835,0.0052121600303369235,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,2,2,1,weak_pair,0.0008739247917359926,0.0,0.0016888411359059358,0.9610272417328095,0.0052121600303369235,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,2,2,2,nuisance,7.849778926985524e-07,0.0,1.5448565917781006e-06,0.9788006422074945,0.0052121600303369235,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,10.0,2,2,3,nuisance,2.7519141161742935,1.0,0.03283437004002332,0.0007535730292524518,0.0052121600303369235,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,3,0,0,strong_pair,0.1362218959767048,0.0,0.024682816014465314,0.0851788691318006,0.005418959644148547,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,3,0,1,weak_pair,0.0012532396721715857,0.0,0.00247248098662263,0.9810168520862487,0.005418959644148547,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,3,0,2,nuisance,1.7678676349499273e-06,0.0,3.5168260596507345e-06,0.9892330126315768,0.005418959644148547,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,10.0,3,0,3,nuisance,2.096569205378953,1.0,0.024737982349241294,0.00048067445468624964,0.005418959644148547,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,4,1,0,strong_pair,0.30481566427003454,0.0,0.06407794343836304,0.09960586294817324,0.005503471888367087,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,4,1,1,weak_pair,0.0023036270587437134,0.0,0.004593153071228137,0.9914359098128143,0.005503471888367087,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,10.0,4,1,2,nuisance,8.095993285787078e-08,0.0,1.6223027788966532e-07,0.9964136009337454,0.005503471888367087,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,10.0,4,1,3,nuisance,4.930025104779965,1.0,0.05775164415659062,0.0003536630074163874,0.005503471888367087,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,0,0,0,strong_pair,0.25371450730280554,0.0,0.050961149942421624,0.09864509417938779,0.001785012250435014,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,0,0,1,weak_pair,0.0016617737538657655,0.0,0.003310836402117684,0.9943904281233591,0.001785012250435014,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,0,0,2,nuisance,1.321507918984231e-05,0.0,2.5998964047292033e-05,0.9819005061562944,0.001785012250435014,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,20.0,0,0,3,nuisance,6.452171295441053,1.0,0.023844884137268707,6.280634003831416e-05,0.001785012250435014,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,1,1,0,strong_pair,0.009271073011354684,0.0,0.0018327168034928398,0.09704953785657407,0.0017910602731263684,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,1,1,1,weak_pair,9.400233377918379e-05,0.0,0.00017569998449856739,0.9327601228458773,0.0017910602731263684,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,1,1,2,nuisance,5.84529315260814e-07,0.0,1.1522260738304377e-06,0.9838105543493331,0.0017910602731263684,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,20.0,1,1,3,nuisance,10.44306643183298,1.0,0.04211920579348638,0.00022555075144285697,0.0017910602731263684,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,2,2,0,strong_pair,0.05223791653103654,0.0,0.008246261742939964,0.07715728034967297,0.0017725687958279317,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,2,2,1,weak_pair,1.4902754023120917e-06,0.0,2.948899715306353e-06,0.9876082230803833,0.0017725687958279317,0.0,0.0,0.0,0.0,1.0
validation,20260820,0.25,20.0,20.0,2,2,2,nuisance,3.739722904744286e-07,0.0,7.989366424862154e-07,1.066403687622353,0.0017725687958279317,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,20.0,2,2,3,nuisance,6.2357081123977025,1.0,0.031116269713859945,0.0007224381186229901,0.0017725687958279317,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,3,0,0,strong_pair,0.41983539909128453,0.0,0.053440875620464734,0.061851145396633,0.0017938875569187792,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,3,0,1,weak_pair,5.322257762958488e-06,0.0,1.0435719842201056e-05,0.9785907825384416,0.0017938875569187792,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,20.0,3,0,2,nuisance,8.01299456028591e-08,0.0,1.743841917180293e-07,1.0863398332764518,0.0017938875569187792,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,20.0,3,0,3,nuisance,2.2302567814237566,1.0,0.01439079162696022,0.0014323758372392227,0.0017938875569187792,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,4,1,0,strong_pair,0.36066793215188236,0.0,0.0656856748854534,0.0893248511977667,0.0017363009450750996,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,4,1,1,weak_pair,0.0016961442151916604,0.0,0.0033731113289667547,0.992610553159427,0.0017363009450750996,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,20.0,4,1,2,nuisance,1.934677043712609e-05,0.0,3.854196231768518e-05,0.9943462866614816,0.0017363009450750996,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,20.0,4,1,3,nuisance,7.5480295309000605,1.0,0.046597268550649606,0.0013504164796441665,0.0017363009450750996,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,0,0,0,strong_pair,0.23588327910714546,0.0,0.04238345593470905,0.08928219528126706,0.0005576952254635417,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,0,0,1,weak_pair,0.0015406344074902687,0.0,0.003021995649781367,0.9802056951963668,0.0005576952254635417,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,0,0,2,nuisance,7.095050157343067e-07,0.0,1.3952643718977216e-06,0.9827083430376232,0.0005576952254635417,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,30.0,0,0,3,nuisance,16.60948000761418,1.0,0.023893067236169796,0.0001615647160041216,0.0005576952254635417,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,1,1,0,strong_pair,0.053961022832078265,0.0,0.00986235636541466,0.09081964567687913,0.0005644297890864065,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,1,1,1,weak_pair,0.000544551746517617,0.0,0.0010159567730760322,0.9322732477806104,0.0005644297890864065,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,1,1,2,nuisance,2.1545006646565095e-07,0.0,4.595350964437079e-07,1.0658893986597697,0.0005644297890864065,0.3333333333333333,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,30.0,1,1,3,nuisance,41.57587586989209,1.0,0.05775233159223114,0.00013011158116592192,0.0005644297890864065,1.0,1.0,1.0,0.0,0.0
validation,20260820,0.25,20.0,30.0,2,2,0,strong_pair,0.21572416889008694,0.0,0.03645254293508671,0.08396354951644673,0.0005252287290254987,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,2,2,1,weak_pair,0.0018499130198267862,0.0,0.0036696014454545706,0.9913055779426764,0.0005252287290254987,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,2,2,2,nuisance,2.4378022661157496e-05,0.0,4.691626682464087e-05,0.9617404044758054,0.0005252287290254987,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,30.0,2,2,3,nuisance,25.000080568050468,1.0,0.046514962000754445,0.00040506751290340747,0.0005252287290254987,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,3,0,0,strong_pair,0.09997678492180433,0.0,0.01991397357902247,0.09902733418480929,0.0005656543004573184,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,3,0,1,weak_pair,0.001284368826347041,0.0,0.0019403876661258368,0.7548200364456434,0.0005656543004573184,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,3,0,2,nuisance,4.176079720369123e-06,0.0,8.187500278583311e-06,0.9797197840555445,0.0005656543004573184,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,30.0,3,0,3,nuisance,0.23105334872179115,0.0,0.0015318454521502378,0.0027492629267210603,0.0005656543004573184,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,4,1,0,strong_pair,0.1467395212010559,0.0,0.028966325103882973,0.09815352175245896,0.000546286134315498,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,4,1,1,weak_pair,0.0035977098421919014,0.0,0.006431752537990776,0.8933213157721568,0.000546286134315498,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.25,20.0,30.0,4,1,2,nuisance,7.229329311783143e-07,0.0,1.2183817471947964e-06,0.8421195371039107,0.000546286134315498,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.25,20.0,30.0,4,1,3,nuisance,9.072192573226202,1.0,0.017007747998526446,0.0003910698499875473,0.000546286134315498,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,0,0,0,strong_pair,6.023653569996712e-07,0.0,1.2207523536784265e-06,0.9924108143677982,0.020888124135975045,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.5,0.0,0.0,0,0,1,weak_pair,0.004861672724624649,0.0,0.009749127186935214,0.9817634054039843,0.020888124135975045,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,0,0,2,nuisance,1.2997983129771666,1.0,0.054477949900384126,6.818476075035465e-05,0.020888124135975045,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,0,0,3,nuisance,0.178785279879023,0.0,0.007493758242323678,6.930101500609495e-05,0.020888124135975045,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,1,1,0,strong_pair,0.05016287588748026,0.0,0.0545338758673698,0.5221531234868813,0.021414952531069557,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,1,1,1,weak_pair,0.02537139640962602,0.0,0.051890298617211394,1.0011992106673735,0.021414952531069557,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,1,1,2,nuisance,0.037629856913802426,0.0,0.0016199373298598774,0.00010967528734892132,0.021414952531069557,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,1,1,3,nuisance,0.42790212238840314,0.0,0.027267275101843236,0.010446627109674736,0.021414952531069557,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,2,2,0,strong_pair,1.9931528231401826e-06,0.0,4.01505745006001e-06,0.9875681964649,0.019644447604797232,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.5,0.0,0.0,2,2,1,weak_pair,0.0003650484375195292,0.0,0.0007207712158155966,0.9675823718183609,0.019644447604797232,0.3333333333333333,0.0,0.0,0.0,0.0
validation,20260820,0.5,0.0,0.0,2,2,2,nuisance,0.8193905050544082,0.0,0.03266827855036947,0.0002900514825459043,0.019644447604797232,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,2,2,3,nuisance,1.1221111962175425,1.0,0.045005110469544585,0.000409318288123904,0.019644447604797232,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,3,0,0,strong_pair,0.029028300729455846,0.0,0.05933373907744677,0.9948370534941093,0.027161092908568846,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,3,0,1,weak_pair,0.02882401229195938,0.0,0.05791335655091001,0.9774415273703794,0.027161092908568846,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,3,0,2,nuisance,0.05299445121333849,0.0,0.0028950451112881304,0.0001535131021021279,0.027161092908568846,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,3,0,3,nuisance,2.886278106791968e-05,0.0,5.7800050558703e-05,0.974129295960895,0.027161092908568846,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.5,0.0,0.0,4,1,0,strong_pair,1.5613034590303063e-06,0.0,3.1026005103001284e-06,0.9730272901884802,0.02056575296889869,0.0,0.0,0.0,0.0,0.0
validation,20260820,0.5,0.0,0.0,4,1,1,weak_pair,0.009514497213276383,0.0,0.01912441965126488,0.9844489746921153,0.02056575296889869,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,4,1,2,nuisance,0.3336029577120438,0.0,0.013770652260859717,7.353086015257725e-05,0.02056575296889869,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,0.0,4,1,3,nuisance,1.130547554037767,1.0,0.04710585350388796,0.0002674500819808231,0.02056575296889869,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,0,0,0,strong_pair,0.006423088863743141,0.0,0.012346822755366138,0.9537263999138527,0.007401728412466456,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,0,0,1,weak_pair,0.009147692859633886,0.0,0.012477550966999318,0.6746036230165878,0.007401728412466456,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,0,0,2,nuisance,0.7344097950059745,0.0,0.011235943540791604,0.0002479132570732315,0.007401728412466456,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,0,0,3,nuisance,1.647177904467003,1.0,0.024885940159579012,0.00015238583715118114,0.007401728412466456,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,1,1,0,strong_pair,0.008955047000122125,0.0,0.017507304414104863,0.9689052498094117,0.008605220759090327,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,1,1,1,weak_pair,0.008966918938866971,0.0,0.01783802016498348,0.9860519344241052,0.008605220759090327,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,1,1,2,nuisance,0.3969468153353321,0.0,0.0070311325499203825,0.00025129638412019667,0.008605220759090327,1.0,1.0,0.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,1,1,3,nuisance,0.6206561129773939,0.0,0.012106633590867721,0.0011478722482355186,0.008605220759090327,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,2,2,0,strong_pair,0.0207063351461393,0.0,0.04012627244898437,0.9619484454429861,0.006988649551970579,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,2,2,1,weak_pair,0.020760488133957696,0.0,0.041415708932181716,0.9904760696045725,0.006988649551970579,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,2,2,2,nuisance,1.311934300612697,1.0,0.01844417200355397,4.0731414340086045e-05,0.006988649551970579,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,2,2,3,nuisance,1.2531992372658332,1.0,0.028479133945216173,0.004373922774258454,0.006988649551970579,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,3,0,0,strong_pair,0.0302248871191688,0.0,0.06048053275450904,0.9929296074089676,0.00757922023446038,0.6666666666666666,0.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,3,0,1,weak_pair,0.018074378231474612,0.0,0.03577650323265713,0.98212296410835,0.00757922023446038,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,3,0,2,nuisance,1.011030386199792,1.0,0.017998601076054777,0.001321897536938645,0.00757922023446038,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,3,0,3,nuisance,2.369602481911413,1.0,0.038482173251659924,0.0005407436720212495,0.00757922023446038,1.0,1.0,1.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,4,1,0,strong_pair,0.0018983477110551374,0.0,0.0037092813052901352,0.9683962271965376,0.008580035816007883,0.6666666666666666,0.0,0.0,1.0,1.0
validation,20260820,0.5,0.0,10.0,4,1,1,weak_pair,0.001949465411904132,0.0,0.003783933801491446,0.9619254623542585,0.008580035816007883,0.6666666666666666,0.0,1.0,1.0,1.0
