protocol,split,threshold,is_tau_zero,gated_gain_db,increment_db,pass_rate
secondary_acd_pooled,test,0.0019101221020795232,0,5.206657615464486,0.06833655802454608,0.742
secondary_acd_pooled,validation,0.002297518116723981,0,5.105972893451333,0.12092760970174776,0.72
secondary_acd_pooled,test,0.002297518116723981,0,5.1919332916438865,0.05361223420394623,0.7311111111111112
secondary_acd_pooled,validation,0.0028322685797437064,0,5.093472053024393,0.10842676927480799,0.71
secondary_acd_pooled,test,0.0028322685797437064,0,5.173960969217358,0.035639911777417765,0.7163333333333334
secondary_acd_pooled,validation,0.0032950187602736217,0,5.083055890387059,0.09801060663747396,0.7
secondary_acd_pooled,test,0.0032950187602736217,0,5.160223382810388,0.021902325370447784,0.7076666666666667
secondary_acd_pooled,validation,0.0038432751741789136,0,5.072226690276924,0.08718140652733908,0.69
secondary_acd_pooled,test,0.0038432751741789136,0,5.147485341246681,0.009164283806740947,0.6981111111111111
secondary_acd_pooled,validation,0.004452454779832199,0,5.057661434364022,0.07261615061443649,0.68
secondary_acd_pooled,test,0.004452454779832199,0,5.132389412133251,-0.005931645306689326,0.6877777777777778
secondary_acd_pooled,validation,0.0052318974519713285,0,5.038089482076754,0.05304419832716878,0.67
secondary_acd_pooled,test,0.0052318974519713285,0,5.117154893330646,-0.021166164109294172,0.6788888888888889
secondary_acd_pooled,validation,0.006468699662295691,0,5.024287007896768,0.039241724147182744,0.66
secondary_acd_pooled,test,0.006468699662295691,0,5.092585116463033,-0.045735940976907585,0.6652222222222223
secondary_acd_pooled,validation,0.007630613773301136,0,5.011130271286859,0.026084987537274174,0.65
secondary_acd_pooled,test,0.007630613773301136,0,5.074887618463272,-0.0634334389766682,0.6558888888888889
secondary_acd_pooled,validation,0.009038987456415534,0,4.996589488504817,0.011544204755232101,0.64
secondary_acd_pooled,test,0.009038987456415534,0,5.05310962643172,-0.08521143100822037,0.6451111111111111
secondary_acd_pooled,validation,0.010452537877553033,0,4.976996930211632,-0.00804835353795319,0.63
secondary_acd_pooled,test,0.010452537877553033,0,5.034784133951662,-0.10353692348827792,0.6352222222222222
secondary_acd_pooled,validation,0.0119737558648201,0,4.95748099222674,-0.027564291522844897,0.62
secondary_acd_pooled,test,0.0119737558648201,0,5.0181630826387424,-0.12015797480119783,0.6276666666666667
secondary_acd_pooled,validation,0.01375803888032114,0,4.935661744569178,-0.04938353918040672,0.61
secondary_acd_pooled,test,0.01375803888032114,0,4.997664680552407,-0.14065637688753352,0.6176666666666667
secondary_acd_pooled,validation,0.015480294954129802,0,4.90691675737977,-0.07812852636981482,0.6
secondary_acd_pooled,test,0.015480294954129802,0,4.973357832671334,-0.1649632247686066,0.6081111111111112
secondary_acd_pooled,validation,0.016974211315448285,0,4.878684822098481,-0.10636046165110447,0.59
secondary_acd_pooled,test,0.016974211315448285,0,4.944698257580813,-0.1936227998591269,0.5972222222222222
secondary_acd_pooled,validation,0.018819397707923968,0,4.841783436787206,-0.1432618469623792,0.58
secondary_acd_pooled,test,0.018819397707923968,0,4.909977169830886,-0.22834388760905444,0.5846666666666667
secondary_acd_pooled,validation,0.0204307661962374,0,4.807518917423781,-0.17752636632580376,0.57
secondary_acd_pooled,test,0.0204307661962374,0,4.873575903055675,-0.26474515438426494,0.5753333333333334
secondary_acd_pooled,validation,0.021813054235600083,0,4.766800906010029,-0.2182443777395564,0.56
secondary_acd_pooled,test,0.021813054235600083,0,4.83157956431486,-0.30674149312508003,0.5648888888888889
secondary_acd_pooled,validation,0.0234228037517916,0,4.722962129623871,-0.2620831541257145,0.55
secondary_acd_pooled,test,0.0234228037517916,0,4.773985181284748,-0.3643358761551925,0.5524444444444444
secondary_acd_pooled,validation,0.024621854395542916,0,4.674998846269913,-0.31004643747967187,0.54
secondary_acd_pooled,test,0.024621854395542916,0,4.724014966717369,-0.4143060907225715,0.5428888888888889
secondary_acd_pooled,validation,0.025862513122051976,0,4.623100251805841,-0.36194503194374406,0.53
secondary_acd_pooled,test,0.025862513122051976,0,4.659732225040232,-0.4785888323997085,0.5315555555555556
secondary_acd_pooled,validation,0.026981327112768003,0,4.574243439330999,-0.4108018444185859,0.52
secondary_acd_pooled,test,0.026981327112768003,0,4.610543907821353,-0.5277771496185872,0.523
secondary_acd_pooled,validation,0.02834189328217022,0,4.519050583432208,-0.4659947003173768,0.51
secondary_acd_pooled,test,0.02834189328217022,0,4.538133934422021,-0.6001871230179194,0.5112222222222222
secondary_acd_pooled,validation,0.02954679850177213,0,4.4518503499234034,-0.5331949338261817,0.5
secondary_acd_pooled,test,0.02954679850177213,0,4.483678644905513,-0.654642412534427,0.502
secondary_acd_pooled,validation,0.030757774348397732,0,4.392348184422757,-0.5926970993268279,0.49
secondary_acd_pooled,test,0.030757774348397732,0,4.4224806318544205,-0.7158404255855197,0.4922222222222222
secondary_acd_pooled,validation,0.031835116802013556,0,4.317061588638837,-0.6679836951107481,0.48
secondary_acd_pooled,test,0.031835116802013556,0,4.347655078567967,-0.7906659788719734,0.482
secondary_acd_pooled,validation,0.03296923277074304,0,4.248103331448446,-0.7369419523011391,0.47
secondary_acd_pooled,test,0.03296923277074304,0,4.275243711611198,-0.8630773458287422,0.4713333333333333
secondary_acd_pooled,validation,0.034141830811850724,0,4.169801060190945,-0.8152442235586399,0.46
secondary_acd_pooled,test,0.034141830811850724,0,4.212122921333236,-0.926198136106704,0.462
secondary_acd_pooled,validation,0.03523277906283159,0,4.099713232965101,-0.8853320507844842,0.45
secondary_acd_pooled,test,0.03523277906283159,0,4.141639431223411,-0.996681626216529,0.45222222222222225
secondary_acd_pooled,validation,0.036356416922611365,0,4.025592946426417,-0.9594523373231683,0.44
secondary_acd_pooled,test,0.036356416922611365,0,4.082664134801532,-1.0556569226384083,0.44477777777777777
secondary_acd_pooled,validation,0.0374564060611981,0,3.9420112783930286,-1.0430340053565565,0.43
secondary_acd_pooled,test,0.0374564060611981,0,4.007120452559081,-1.131200604880859,0.43555555555555553
secondary_acd_pooled,validation,0.03862156411414911,0,3.875515324142342,-1.1095299596072432,0.42
secondary_acd_pooled,test,0.03862156411414911,0,3.9352303793664243,-1.203090678073516,0.425
secondary_acd_pooled,validation,0.039787191767762395,0,3.8112837179459005,-1.1737615658036846,0.41
secondary_acd_pooled,test,0.039787191767762395,0,3.858606339515182,-1.279714717924758,0.41655555555555557
secondary_acd_pooled,validation,0.041328308502434664,0,3.7305744590180727,-1.2544708247315124,0.4
secondary_acd_pooled,test,0.041328308502434664,0,3.762266191880683,-1.3760548655592575,0.40555555555555556
secondary_acd_pooled,validation,0.04237585087105753,0,3.6511047086103536,-1.3339405751392315,0.39
secondary_acd_pooled,test,0.04237585087105753,0,3.6938865747146403,-1.4444344827253,0.39711111111111114
secondary_acd_pooled,validation,0.04366633690248865,0,3.575055268728309,-1.4099900150212763,0.38
secondary_acd_pooled,test,0.04366633690248865,0,3.628667743238127,-1.5096533142018131,0.3888888888888889
secondary_acd_pooled,validation,0.044967773822609095,0,3.490146224445038,-1.4948990593045473,0.37
secondary_acd_pooled,test,0.044967773822609095,0,3.577044567597376,-1.5612764898425642,0.38177777777777777
secondary_acd_pooled,validation,0.046481021560895154,0,3.4196765167978365,-1.5653687669517486,0.36
secondary_acd_pooled,test,0.046481021560895154,0,3.4858089861307726,-1.6525120713091677,0.3711111111111111
secondary_acd_pooled,validation,0.047948244193550114,0,3.3487504856576757,-1.6362947980919094,0.35
secondary_acd_pooled,test,0.047948244193550114,0,3.402931205752664,-1.7353898516872763,0.36188888888888887
secondary_acd_pooled,validation,0.0493890735625612,0,3.281679440140949,-1.703365843608636,0.34
secondary_acd_pooled,test,0.0493890735625612,0,3.3350139981072617,-1.8033070593326785,0.35388888888888886
secondary_acd_pooled,validation,0.05111385899372185,0,3.2009146929884236,-1.7841305907611615,0.33
secondary_acd_pooled,test,0.05111385899372185,0,3.2493050599564546,-1.8890159974834857,0.3426666666666667
secondary_acd_pooled,validation,0.05314083878966371,0,3.1093583706124943,-1.8756869131370908,0.32
secondary_acd_pooled,test,0.05314083878966371,0,3.1447910915080834,-1.9935299659318568,0.3298888888888889
secondary_acd_pooled,validation,0.054996567569135936,0,3.0472262379433306,-1.9378190458062545,0.31
secondary_acd_pooled,test,0.054996567569135936,0,3.065377191654149,-2.0729438657857915,0.31933333333333336
secondary_acd_pooled,validation,0.05673568056853181,0,2.9785296006217843,-2.006515683127801,0.3
secondary_acd_pooled,test,0.05673568056853181,0,2.9870547761511044,-2.151266281288836,0.30966666666666665
secondary_acd_pooled,validation,0.058947311893453994,0,2.900824466990175,-2.08422081675941,0.29
secondary_acd_pooled,test,0.058947311893453994,0,2.8925487277945936,-2.2457723296453467,0.298
secondary_acd_pooled,validation,0.0606613537527307,0,2.801956116275936,-2.183089167473649,0.28
secondary_acd_pooled,test,0.0606613537527307,0,2.8235857302613727,-2.3147353271785676,0.28833333333333333
secondary_acd_pooled,validation,0.06262449693517909,0,2.6941827544420613,-2.2908625293075238,0.27
secondary_acd_pooled,test,0.06262449693517909,0,2.7529695023838054,-2.385351555056135,0.27944444444444444
secondary_acd_pooled,validation,0.06468505486571717,0,2.5926457511922916,-2.3923995325572935,0.26
secondary_acd_pooled,test,0.06468505486571717,0,2.6700519540740477,-2.4682691033658926,0.2693333333333333
secondary_acd_pooled,validation,0.06660717223806788,0,2.509496917106842,-2.475548366642743,0.25
secondary_acd_pooled,test,0.06660717223806788,0,2.588542293526697,-2.549778763913243,0.26055555555555554
secondary_acd_pooled,validation,0.06924678100172445,0,2.4238057270264286,-2.5612395567231565,0.24
secondary_acd_pooled,test,0.06924678100172445,0,2.4652007244541405,-2.6731203329857998,0.246
secondary_acd_pooled,validation,0.07112796886185552,0,2.339138480073686,-2.6459068036758993,0.23
secondary_acd_pooled,test,0.07112796886185552,0,2.3954265060321096,-2.7428945514078307,0.23744444444444446
secondary_acd_pooled,validation,0.07420356988446114,0,2.2520989104976468,-2.7329463732519383,0.22
secondary_acd_pooled,test,0.07420356988446114,0,2.2644136203981304,-2.87390743704181,0.2232222222222222
secondary_acd_pooled,validation,0.07682287928738535,0,2.1734231722664674,-2.8116221114831177,0.21
secondary_acd_pooled,test,0.07682287928738535,0,2.174591810908625,-2.963729246531315,0.21355555555555555
secondary_acd_pooled,validation,0.07881328363926866,0,2.0931269938951984,-2.8919182898543867,0.2
secondary_acd_pooled,test,0.07881328363926866,0,2.1126669984282884,-3.025654059011652,0.20666666666666667
secondary_acd_pooled,validation,0.08184799083288538,0,2.009845871976546,-2.975199411773039,0.19
secondary_acd_pooled,test,0.08184799083288538,0,2.0063316414377805,-3.1319894160021597,0.1958888888888889
secondary_acd_pooled,validation,0.08475642704327972,0,1.9150952675030728,-3.069950016246512,0.18
secondary_acd_pooled,test,0.08475642704327972,0,1.9185911839512442,-3.219729873488696,0.18655555555555556
secondary_acd_pooled,validation,0.08764875725136345,0,1.8128059837403554,-3.1722393000092297,0.17
secondary_acd_pooled,test,0.08764875725136345,0,1.8146037802914863,-3.3237172771484538,0.17555555555555555
secondary_acd_pooled,validation,0.09111050331106507,0,1.7171963985723213,-3.267848885177264,0.16
secondary_acd_pooled,test,0.09111050331106507,0,1.708553339220103,-3.4297677182198374,0.16355555555555557
secondary_acd_pooled,validation,0.09441454532268638,0,1.620503354121135,-3.36454192962845,0.15
secondary_acd_pooled,test,0.09441454532268638,0,1.6301538493117504,-3.5081672081281896,0.15555555555555556
secondary_acd_pooled,validation,0.09893525432054547,0,1.5236686833055537,-3.4613766004440314,0.14
secondary_acd_pooled,test,0.09893525432054547,0,1.4842299072872254,-3.654091150152715,0.1421111111111111
secondary_acd_pooled,validation,0.10306662544820139,0,1.4306160787587536,-3.5544292049908313,0.13
secondary_acd_pooled,test,0.10306662544820139,0,1.3951725688139878,-3.7431484886259527,0.13311111111111112
secondary_acd_pooled,validation,0.10749092817030916,0,1.3393387204553844,-3.6457065632942007,0.12
secondary_acd_pooled,test,0.10749092817030916,0,1.2887815193834962,-3.849539538056444,0.12322222222222222
secondary_acd_pooled,validation,0.11169036750207266,0,1.2345257963876044,-3.7505194873619807,0.11
secondary_acd_pooled,test,0.11169036750207266,0,1.2081960546674129,-3.9301250027725274,0.11444444444444445
secondary_acd_pooled,validation,0.11663022353632507,0,1.125624202903438,-3.859421080846147,0.1
secondary_acd_pooled,test,0.11663022353632507,0,1.1159026220053028,-4.022418435434638,0.10477777777777778
secondary_acd_pooled,validation,0.12343555502515743,0,1.0162848035972545,-3.968760480152331,0.09
secondary_acd_pooled,test,0.12343555502515743,0,0.9955564776766663,-4.1427645797632735,0.09111111111111111
secondary_acd_pooled,validation,0.12837704629342112,0,0.8956611758357722,-4.089384107913813,0.08
secondary_acd_pooled,test,0.12837704629342112,0,0.925883417220038,-4.212437640219902,0.08366666666666667
secondary_acd_pooled,validation,0.13497783839375546,0,0.7907511550865362,-4.194294128663049,0.07
secondary_acd_pooled,test,0.13497783839375546,0,0.8245197191351035,-4.313801338304836,0.07388888888888889
secondary_acd_pooled,validation,0.14176948041561255,0,0.6897879893811008,-4.295257294368485,0.06
secondary_acd_pooled,test,0.14176948041561255,0,0.7280664190215347,-4.410254638418405,0.06455555555555556
secondary_acd_pooled,validation,0.14961420522456556,0,0.5885861054488516,-4.396459178300733,0.05
secondary_acd_pooled,test,0.14961420522456556,0,0.6335485184229254,-4.504772539017015,0.05588888888888889
secondary_acd_pooled,validation,0.1617630670037782,0,0.4912714058907537,-4.493773877858832,0.04
secondary_acd_pooled,test,0.1617630670037782,0,0.49628088369341516,-4.642040173746525,0.042777777777777776
secondary_acd_pooled,validation,0.179165676360671,0,0.3766501445642763,-4.608395139185308,0.03
secondary_acd_pooled,test,0.179165676360671,0,0.3566898291589885,-4.781631228280951,0.02988888888888889
secondary_acd_pooled,validation,0.1982709096111903,0,0.25584396913148255,-4.729201314618103,0.02
secondary_acd_pooled,test,0.1982709096111903,0,0.2291934911925952,-4.909127566247345,0.01888888888888889
secondary_acd_pooled,validation,0.23546482048095985,0,0.13695703282482158,-4.848088250924763,0.01
secondary_acd_pooled,test,0.23546482048095985,0,0.09039139696225156,-5.047929660477688,0.007666666666666666
secondary_acd_pooled,validation,0.352177675143027,0,0.0020883027462871096,-4.982956981003298,0.00018518518518518518
secondary_acd_pooled,test,0.352177675143027,0,0.0,-5.13832105743994,0.0
